msoa,ScoreCQI,crash_rate,commute_rate,OverallCycleScore,ScoreCQIMean,index_length,index_space_syntax,index_space_syntax_length,commute_path
E02001392,5.7591623036649215,2,1.0,0.3635255425261179,39.86740331491713,41.0899287046229,0.2362061084961721,0.2366143931835106,0.3174587538620232
E02001393,13.377926421404682,1,1.3,0.2219022630573692,40.177304964539005,41.08076434864783,0.208780652583933,0.200172360690075,0.4683203390109738
E02001394,11.029411764705882,6,3.8,0.5894143583359083,35.02230483271376,39.672083000666184,0.2211887774012474,0.2242305370972061,0.6109055330915983
E02001395,20.27972027972028,3,1.9,0.5152405414619806,39.23076923076923,41.66533747073563,0.2695888335551763,0.2566871722265309,0.5967390023975777
E02001396,3.149606299212598,5,2.7,0.38555630615827674,35.341207349081365,37.1683754027849,0.1857094440342857,0.1929187060995406,0.5319225177087795
E02001397,1.4285714285714286,0,1.3,0.18261180982010847,35.93333333333333,39.6538200037142,0.1824599247165087,0.1968459426465443,0.3021031576406584
E02001398,3.571428571428571,4,3.1,0.4749852155547258,34.69345238095238,35.95140636109905,0.221783921636288,0.2188333373311704,0.604863061454487
E02001399,2.054794520547945,1,1.7,0.3373139600124301,38.04794520547945,42.19961958802813,0.2195394264490952,0.2257299461084816,0.3522001877103717
E02001400,6.122448979591836,0,2.1,0.2818846774408933,31.13469387755102,31.500354782945813,0.1977643438033631,0.2115488965983804,0.3351941135142534
E02001401,8.630952380952381,1,2.0,0.3183864161745483,31.03680981595092,34.069769823696234,0.2149920163173189,0.2157002995944946,0.3618488315509334
E02001402,2.9605263157894735,2,2.1,0.3433012492925245,36.48026315789474,34.739675606451335,0.215683307496874,0.2134507712670103,0.3541959508037366
E02001403,2.857142857142857,2,3.4,0.31397535619136674,32.87769784172662,33.76012611456559,0.1909336621965424,0.184574132355181,0.3596433015593426
E02001404,4.535147392290249,1,4.3,0.4053112469273185,29.909714285714287,33.43656247498998,0.1918467590471038,0.2030321990280607,0.998423808425812
E02001405,3.2846715328467155,4,3.9,0.5931125614984935,33.806569343065696,36.43822844050781,0.2221280171672283,0.2387550720307138,0.4992119042129059
E02006932,7.155963302752294,3,2.4,0.3554872508941496,33.43536121673004,35.49520728370155,0.2104362503604314,0.2044842349362311,0.350306129111946
E02006933,8.5995085995086,1,1.6,0.3451250073297424,34.92345679012346,35.864881048427776,0.2389727757012187,0.2294888670721113,0.4270060122319131
E02006934,7.9326923076923075,0,1.7,0.28014425696527123,29.8,31.31518968099743,0.2287511600554466,0.2174546833876836,0.3126346321475068
E02001467,7.339449541284404,0,1.7,0.20785718924343244,35.60244648318043,39.55905579327245,0.1991038020267318,0.1974461553938281,0.2426711920821012
E02001468,1.834862385321101,2,1.8,0.27497424798198417,35.34403669724771,38.362813754546565,0.2028608280826533,0.1993290022620926,0.2456945385415523
E02001469,4.6263345195729535,2,1.0,0.2624578495655737,36.666666666666664,38.37900671660441,0.2190691231322869,0.2086396000758839,0.2532438148224782
E02001470,3.5294117647058822,2,1.1,0.34670601320158595,37.62352941176471,40.3358014225666,0.2246678022361468,0.2303619907424306,0.2509403061367044
E02001471,5.851063829787234,2,2.0,0.18895775046479313,36.38297872340426,36.69236745628912,0.1853735128756928,0.1723265080301299,0.2383746111814443
E02001472,3.2679738562091507,2,1.2,0.16416503440556135,35.705882352941174,35.54563659369254,0.1866128776221098,0.1782391115282153,0.236146681620898
E02001473,3.149606299212598,4,1.7,0.2623684626235143,31.46850393700787,33.26272759441111,0.1835131750403795,0.1823389141758447,0.2190184037817439
E02001474,13.592233009708735,5,2.9,0.36985394553926704,35.35960591133005,35.74308643003446,0.1780493065488768,0.185378647138915,0.2548468980869948
E02001475,1.477832512315271,0,1.8,0.19145759346065097,36.69191919191919,37.4892029701692,0.2141356146416958,0.1913099874645422,0.2486288798731339
E02001476,4.651162790697675,0,1.7,0.15536735947803854,29.76923076923077,31.66929021384554,0.1967962347340222,0.1829173570713544,0.1973433743608587
E02001477,8.19277108433735,3,2.1,0.3714253813500009,35.762962962962966,36.31754763572021,0.2289862062604846,0.2136864338413356,0.2553707100239061
E02001478,3.619909502262444,2,1.0,0.24933759115420065,34.71945701357466,37.03388528790468,0.1899644337911251,0.2050080091705681,0.2347924179158439
E02001479,2.7777777777777777,5,0.8,0.3018289117569147,36.28125,37.98807485975321,0.2144129589116606,0.2000843111410277,0.2928350768233994
E02001480,6.319702602230483,3,1.3,0.2838412418898841,35.29368029739777,37.381400849590854,0.1873043145634146,0.2022188337637947,0.3311427033240675
E02001481,1.9305019305019304,2,1.4,0.2855746758333004,33.53281853281853,35.625972502094534,0.1991008177097031,0.2086506449852349,0.2432206750428736
