msoa,diabetes,opioids,OME,total,asthma,hypertension,depression,anxiety
E02006949,2.2041971290228077,2.2041971290228077,11.603557628952696,49.39195666708802,0.5942714852535076,3.5005093744832796,1.3546978792802837,2.0718747436639338
E02003031,0.480992879529749,0.480992879529749,3.42165395752219,17.2866065768616,0.19606812706819848,1.1909864218842825,0.43719475810253194,0.6449520347048331
E02006950,0.36487687044530004,0.36487687044530004,2.4055720271834544,9.248550603491063,0.11164159648641647,0.6723541568249861,0.25721248411657044,0.3828926249059966
E02003019,0.2117479951953679,0.2117479951953679,1.9169838231822214,7.923363333273212,0.09111557052605665,0.5714118684972225,0.20935858173551403,0.30410012359398464
E02003014,0.22892198693805743,0.22892198693805743,1.4072631064796592,9.16017800840608,0.10367506242499097,0.6902533435465557,0.2409473819689523,0.35385023638799673
E02003050,1.6760399990589743,1.6760399990589743,108.5345059918467,37.821301795322185,0.5186153551487,2.798569015889365,1.5622998547631988,2.0813264763031785
E02003052,0.2320550667586457,0.2320550667586457,6.386757081592114,5.992640468433969,0.07858311642917867,0.4581863455578746,0.2291573667088036,0.3088803205480195
E02003027,0.4121566557247086,0.4121566557247086,3.5685758534415295,15.24207420383741,0.17334962370376622,1.0704529552249127,0.39520891952371745,0.5731724768251566
E02003021,0.2857088069016604,0.2857088069016604,3.8587665940963594,10.027850877556785,0.11594923066717532,0.7419985738562749,0.2858200580408389,0.4005106973368725
E02003061,0.43843885168724794,0.43843885168724794,16.563803952247145,10.85047495081969,0.14060701880702922,0.799551318145546,0.4231585829431456,0.5662771652476097
E02003057,0.37156144624323295,0.37156144624323295,20.42290587846545,8.787810140464037,0.11674681066182262,0.6375286000351046,0.3496094709467509,0.46801114046528247
E02003049,24.823973938850113,24.823973938850113,751.0471354803924,618.6344852286455,10.361913649338184,59.010007424299395,26.010589760508548,35.60591697602746
E02003046,26.3539444581425,26.3539444581425,790.4018067439031,654.9930728527612,11.000176092792938,62.55754250383275,27.607430980371955,37.811250205607394
E02003054,17.419287459861767,17.419287459861767,510.7199950952415,445.31178714199683,7.2936325036243295,41.575425023641955,18.387032284826553,25.150378455969868
E02006951,0.12899474628719595,0.12899474628719595,0.9099457432454203,4.2662152802997335,0.04814114026895565,0.29384963550228144,0.10631787620388686,0.1555468910465012
E02003036,0.25977042410006695,0.25977042410006695,2.2052373508404584,9.121902749756904,0.10347788100986308,0.6186110215241033,0.2381271166909642,0.3449243156995665
E02003041,0.3924813538399601,0.3924813538399601,2.873953332990161,15.435294164214516,0.1726907696298644,1.0743007930100725,0.3908308867213053,0.5708710901293053
E02003045,0.22561435961900153,0.22561435961900153,1.8539749213493626,8.644286290659608,0.09515349574547904,0.5912897560833157,0.21433096361689316,0.31414370116348234
E02003037,0.2441746685295867,0.2441746685295867,2.376969131289069,9.362081182099246,0.10444290103093366,0.6322376485174087,0.23024272287475464,0.33866735711682444
E02003033,0.29595948381403947,0.29595948381403947,2.2615467634990676,11.459881101802415,0.1276293505612797,0.763312664085233,0.2806529652019172,0.41090546671015193
E02006888,7.374295049454823,7.374295049454823,33.62033183481486,151.51008969974814,1.850647825718105,10.988016925653657,4.28773895070214,6.582159770667954
E02003040,11.46665662587011,11.46665662587011,89.20551325359489,308.76088564662217,3.5277301461352595,25.10354552711825,10.141482619410226,13.708516742290051
E02006890,17.58494909045966,17.58494909045966,75.88752377668558,353.6259349344058,4.331295013162276,25.431514642015042,9.918722255330657,15.366799796282992
E02003023,2.5885722250603416,2.5885722250603416,14.342948630196812,54.66012436124485,0.6711628604013119,3.997074180764729,1.5677911704181366,2.379780022299041
E02003030,10.036730867336,10.036730867336,49.37872858740697,219.91344838624485,2.6359843549966016,16.435877980076587,6.481806627501629,9.593332992036382
E02003055,27.424645407849795,27.424645407849795,2085.3455829675527,601.0328514944586,8.437581614982063,44.670744434983,25.309461910479545,33.662065651714876
E02003056,43.41223980967942,43.41223980967942,3436.3689360278927,948.1056694740386,13.38270109246652,70.57351678956174,39.95527745973302,53.14527039681167
