msoa,ScoreCQI,crash_rate,commute_rate,OverallCycleScore,ScoreCQIMean,index_length,index_space_syntax,index_space_syntax_length,commute_path
E02000869,29.107981220657276,9,6.4,16.393192488262912,44.955465587044536,39.850001251290465,0.3060400402522948,0.2484019641165174,0.0
E02000870,7.638888888888889,9,6.0,7.705555555555556,37.151315789473685,38.28129920260759,0.2289644110405984,0.2085788890435745,0.0
E02000871,8.561643835616438,3,4.2,5.524657534246575,33.24013157894737,33.16567781759682,0.2707940344623501,0.2467530472628399,0.0
E02000872,9.90990990990991,2,4.9,5.888963963963964,37.412,37.30618934196075,0.2994958072600566,0.2858505268751652,0.0
E02000873,16.666666666666664,6,6.0,10.266666666666666,28.60112359550562,37.573460642507605,0.2511716709269477,0.2050563531221555,0.0
E02000874,6.451612903225806,10,5.3,7.405645161290322,34.42537313432836,37.21350753817846,0.1935904814718832,0.1873356382440415,0.0
E02000875,9.482758620689657,7,4.5,7.368103448275862,34.875,42.79558852520336,0.248695964691442,0.239161980647638,0.0
E02000876,10.9375,13,6.0,10.425,28.61004784688995,35.61008560268299,0.2442322478048586,0.2023901193877357,0.0
E02000877,20.444444444444446,11,5.5,13.40277777777778,34.94012944983819,42.563729642351575,0.2545548370085104,0.2301850966343639,0.0
E02000878,12.831858407079649,16,4.7,11.90774336283186,29.396039603960396,36.77601606959012,0.3066360441913145,0.2836287160218955,0.6162539951157455
E02000879,12.048192771084338,10,6.3,9.894277108433736,24.9012987012987,39.727344582541654,0.2579657058709909,0.2343502617970249,0.0
E02000880,11.64021164021164,8,5.4,8.806084656084657,31.517374517374517,38.40778761538927,0.2399650630990339,0.2185989839180204,0.5456350249119801
E02000881,7.664233576642336,5,3.9,5.790693430656934,35.732638888888886,33.93013662832239,0.2204364381787507,0.1986273461661372,0.0
E02000882,14.220183486238533,3,4.7,7.913073394495413,37.17982456140351,41.07803475753736,0.2906155445594139,0.2795650422916755,0.0
E02000883,10.90047393364929,4,4.5,6.885189573459716,28.726315789473684,37.42651478433237,0.2227434060012341,0.2072165356423156,0.0
E02000884,8.355795148247978,5,3.6,5.992318059299191,28.769980506822613,35.45074917952769,0.2588566358282892,0.2289807298716553,0.49054570038050327
E02000885,2.6548672566371683,10,5.0,5.811946902654867,32.46456692913386,38.976543105306746,0.2166727433083801,0.2153385072503286,0.0
E02000886,15.57632398753894,7,4.3,9.755529595015576,36.10422535211268,41.243682693024304,0.2779015670705437,0.266860678672068,0.0
E02000887,27.00729927007299,5,3.6,13.452919708029198,33.07988165680474,44.743409233394935,0.2321823354916318,0.238411428713181,0.5072535709080023
E02000888,7.886435331230284,9,5.3,7.629574132492113,34.191977077363894,35.803888969781134,0.2412879695490095,0.2252638020827628,0.5101825936462232
E02000889,7.5098814229249005,6,3.9,6.07895256916996,33.0801393728223,37.392223878823806,0.1957041400538551,0.2184740029055308,0.49560077089066523
E02000890,8.374384236453201,1,3.1,4.47475369458128,31.38423645320197,33.96463850199019,0.2461306527695877,0.2129529815338607,0.445013626432671
E02000893,4.784688995215311,3,2.5,3.5888755980861244,37.01913875598086,40.216360725955234,0.2402903720900992,0.2476780796889136,0.0
E02000894,3.8095238095238098,11,2.9,6.098809523809523,33.08018867924528,33.954453525366496,0.1781056179143779,0.1978498314219143,0.0
E02006853,10.465116279069768,5,1.6,6.336046511627908,37.73255813953488,36.82990088289342,0.2421408037205768,0.2385535900912031,0.0
E02006854,16.52173913043478,5,1.8,8.808695652173913,36.40845070422535,37.979575699113376,0.2880835522554537,0.2813885186459441,0.46499164002563376
E02007112,17.647058823529413,2,1.8,8.208823529411765,37.391304347826086,36.04549222271032,0.2757491581679401,0.2324034385661592,0.4887423193734759
E02007113,18.229166666666664,4,2.3,9.266666666666666,37.73853211009175,37.26414379083697,0.2807983404334991,0.2348402728285233,0.41831916081654963
E02007114,4.128440366972478,0,2.4,2.2513761467889912,31.855704697986575,36.26275174403119,0.2906432988192104,0.256798731517171,0.3995566053974415
E02000895,0.0,2,1.5,1.075,29.9957805907173,32.95595300051603,0.1855124973737395,0.1988096370409479,0.0
E02000896,3.272727272727273,2,1.5,2.3840909090909093,31.807817589576548,34.85595926448945,0.1971773099623696,0.1962997025306882,0.2963781037271096
E02000897,23.03921568627451,1,2.0,10.065686274509805,36.94117647058823,39.8523325770738,0.2502808042090744,0.2195999459594833,0.34800527931022385
E02000898,10.548523206751057,3,1.9,5.744409282700422,34.23024054982818,39.65106310824096,0.2265825064097003,0.2232964981410068,0.0
E02000899,1.4218009478672986,2,2.1,1.7937203791469194,26.651063829787233,32.69429701553108,0.1764825873739584,0.1907003425358514,0.32826450590398815
E02000900,7.079646017699115,2,1.8,3.9818584070796463,35.114713216957604,31.751052239091948,0.2016749014490899,0.1737901082336028,0.2906447670834983
E02000901,11.11111111111111,2,2.7,5.819444444444445,37.4551724137931,37.50538528438561,0.219062853146658,0.1975923923293231,0.0
E02000902,16.129032258064516,5,2.2,8.751612903225807,35.446666666666665,40.17585691421627,0.2570944114881838,0.2290017104331681,0.3359608777808024
E02000903,31.197771587743738,6,3.5,15.454108635097496,43.17906336088154,41.44877116685951,0.2418632761162755,0.2182621096346817,0.0
E02000904,10.301507537688442,7,3.5,7.445603015075378,31.106666666666666,35.29170516879272,0.2675393094223876,0.2060457133035576,0.0
E02000905,28.289473684210524,8,3.9,15.090789473684213,35.888888888888886,40.29523532120322,0.2264906342009079,0.2037493587183771,0.0
E02000906,30.165289256198346,8,4.0,15.866115702479338,38.29430379746835,45.8981423525987,0.2534669589235676,0.243110067093617,0.0
E02000907,11.067193675889328,6,3.2,7.326877470355731,32.285714285714285,37.91230942178669,0.2226456771076901,0.2023955153006542,0.0
E02000908,31.806615776081426,7,4.2,16.222646310432573,38.4720194647202,38.618471752159145,0.223235275866244,0.2049241080048099,0.0
E02000909,18.58407079646018,10,4.3,12.008628318584073,36.42493638676845,40.20839685770969,0.2379526692849254,0.2147979485504422,0.0
E02000910,23.34293948126801,15,3.6,15.487175792507204,35.02147971360382,42.61000922796491,0.2603379995883655,0.2486401419123954,0.0
E02000911,14.442013129102843,12,3.7,10.901805251641136,38.83983572895277,40.96765660934446,0.2995450990391777,0.2497929643428351,0.5219005954279361
E02000912,20.078740157480315,7,4.4,11.581496062992125,43.1496062992126,41.69128321099863,0.233596648687172,0.1986869127318896,0.0
