msoa,ScoreCQI,crash_rate,commute_rate,OverallCycleScore,ScoreCQIMean,index_length,index_space_syntax,index_space_syntax_length,commute_path
E02003061,1.1976047904191618,1,3.0,1.5790419161676645,34.73652694610779,36.99977048230995,0.2072786783893317,0.2202461842180434,0.2075131913373508
E02003062,1.1904761904761905,0,2.5,1.1011904761904763,37.10919540229885,39.50288968238436,0.2017766288480723,0.1993061644566888,0.1541197238529096
E02003063,0.4329004329004329,0,1.5,0.5481601731601732,36.995670995671,38.37951750255467,0.2131162939685369,0.2160788698503889,0.2164574517336471
E02003064,3.1620553359683794,3,2.3,2.8898221343873516,34.51778656126482,39.23283388388284,0.1835982473982088,0.1833698636319962,0.1601884470114391
E02006887,7.743153918791313,2,3.4,4.647261567516526,32.32321575061526,34.83068805588347,0.2415126893894042,0.2308796067349513,0.3301040401602748
E02006888,9.58904109589041,2,9.9,7.010616438356164,35.672645739910315,38.70538530002765,0.2269594522920159,0.217304085948779,0.0
E02006889,14.124293785310735,3,8.0,8.699717514124295,36.93532338308458,36.8481209577261,0.2271573974985314,0.2089573607777373,0.3957856873455278
E02006890,8.73362445414847,6,10.4,8.193449781659389,38.109170305676855,40.632844675167384,0.211604252097113,0.2020236030195371,0.0
E02006949,13.679245283018869,5,10.4,9.821698113207548,41.490990990990994,38.580556631095554,0.2924884868770915,0.2479792535021726,0.0
E02006950,5.3097345132743365,5,6.6,5.523893805309735,30.71785714285714,38.03436551585899,0.2085754611591697,0.2240434476870237,0.0
E02006951,6.702898550724639,2,4.2,4.431159420289855,36.45386533665835,38.142351987163195,0.2613029645563118,0.2535884875718989,0.4762078916714636
E02006952,12.223515715948778,0,3.2,5.689406286379511,37.98609731876862,40.29811815518545,0.252509990129619,0.2556875417957118,0.409810646411994
E02003014,5.1460361613351875,4,4.6,4.608414464534075,30.378976486860303,30.009238774352852,0.1630081257985506,0.1585876886647778,0.0
E02003019,2.8720626631853787,5,4.7,4.073825065274152,27.04106280193237,29.8989319317987,0.1810795732384413,0.1767882399987174,0.2323795318952357
