MSOA,Longitude,Latitude,Score
E02000970,-0.145179767562419,51.5235262867889,5.591638225255973
E02000030,-0.228919129551485,51.6599750216111,1.5471204188481673
E02000385,-0.205317163125987,51.4904385252921,10.168852459016396
E02000595,-0.170178693176692,51.49034573821,8.774180327868851
E02000243,-0.341322327029427,51.5460197630988,10.156323877068559
E02000607,-0.296237966479413,51.4051867207574,6.820967741935483
E02000959,-0.138375257501311,51.4293562433367,6.785465116279069
E02000642,-0.0926344132163016,51.4405900290177,8.623797250859107
E02000334,0.0310612232192127,51.4737222406901,3.983333333333334
E02000292,-0.0633705180125573,51.6614606906562,4.118650793650794
E02000182,-0.180105085809243,51.54671780846,4.040128755364807
E02000176,-0.162875826954108,51.548551396571,4.155263157894737
E02000451,-0.373036532213204,51.6009190767161,7.257673267326733
E02000443,-0.339603919541287,51.6041231668947,3.912853107344633
E02000807,-0.0371565980358808,51.5072055425074,10.29213780918728
E02000864,-0.0291594952482264,51.5424822117875,10.388679245283019
E02000345,-0.0603951028057935,51.5763264708131,5.602564102564102
E02006970,-0.380413182464767,51.5034220107577,6.078048780487806
E02000498,-0.44303209309932,51.5964634788712,2.5347328244274814
E02000232,-0.0669290062768264,51.3421582413025,0.4298850574712644
E02000754,0.0533720835791406,51.6183050488913,4.709448818897638
E02000078,0.168351681878697,51.4730301048337,3.699606299212599
E02000648,-0.0915763271726316,51.4320193225752,6.486879432624114
E02000912,-0.0441271680647564,51.5807460766258,11.581496062992125
E02000890,-0.0793691889579074,51.5078126901602,4.47475369458128
E02000367,-0.0553233962291538,51.543365386984,11.53844902386117
E02000211,-0.0468142071100193,51.3918535179567,2.0035714285714286
E02000736,0.0648615855075147,51.5371881261504,10.027131782945734
E02000915,0.0152599911512462,51.5817068734518,11.326234567901233
E02000840,-0.171908159100076,51.3925549646776,6.078787878787878
E02000492,0.219583871190953,51.537631544487,3.7228835978835977
E02000137,0.00643778044813765,51.4152093792447,3.5972222222222223
E02000760,0.0799753284595741,51.5971548856297,0.5333333333333334
E02000516,-0.387269512096339,51.5296177580711,5.11171096345515
E02000466,0.196688425058015,51.6253147463676,0.4869909502262444
E02000795,-0.266868215174096,51.463615125632,4.914955849889624
E02000538,-0.411266511182798,51.4872305250373,2.733450704225352
E02000709,-0.214064252631535,51.4038587220967,2.079545454545454
E02000010,0.1543603753996,51.5512656565108,3.948969072164948
E02000188,-0.140484224755825,51.5319361851925,3.592883211678832
E02007008,-0.0169450302540462,51.4690801578877,8.379878048780487
E02006930,0.00768660820632766,51.4893273421268,11.640942028985506
E02000016,0.0691825169389809,51.5438227623087,5.942857142857143
E02000715,0.0646443974090975,51.5564539371678,9.921052631578945
E02000113,-0.259224751291078,51.5563844511778,4.463038277511961
E02000692,-0.20374965186062,51.4281337423739,6.827164502164503
E02000165,0.00869111822269097,51.3314226236844,0.075
E02000685,-0.0530968359200918,51.4307360464287,7.256796116504854
E02000639,-0.128892814087253,51.4494969016433,7.7737309644670045
E02000820,-0.0979454774819593,51.4917769060982,10.990236051502146
E02000870,-0.0455814707662095,51.5311397380933,7.705555555555556
E02000587,-0.194394911238806,51.5005900567137,9.881372549019607
E02000846,-0.190708143383172,51.3827914407793,5.61341059602649
E02000486,0.220519477520435,51.5587937662421,1.1999999999999997
E02000663,-0.0193395741722825,51.4677139846988,8.960245901639343
E02000510,-0.450266449929809,51.5419047329507,3.24288256227758
E02000561,-0.124059552067,51.5610619017281,7.886363636363637
E02000092,0.1534807513782,51.4359966272784,2.290083135391924
E02000619,-0.112427860252207,51.49533777648,10.736781609195404
E02000884,-0.0624826898836518,51.5173110024492,5.992318059299191
E02000360,-0.0659383105172977,51.5541685411266,10.052272727272728
E02000898,-0.00793295789967323,51.626874496687,5.744409282700422
E02000787,-0.276732628979217,51.480570633931,7.009708737864077
E02000255,-0.318772257978327,51.5288445566134,7.083333333333334
E02000772,0.116502322976579,51.5806729073475,2.651754385964912
E02000204,-0.115299388685479,51.3962860428332,5.064726027397261
E02006988,-0.0970300680624695,51.369182711894,3.9934782608695656
E02000730,0.032728121028025,51.5416139262153,21.630434782608695
E02000581,-0.209079609091981,51.5159879956311,6.3113636363636365
E02000670,-0.00868078678862941,51.450313311641,8.616666666666667
E02006788,-0.0506296874967585,51.3995621309109,6.101344086021505
E02006801,-0.110736373900766,51.5084475207011,10.690492957746478
E02000317,0.0530802250030309,51.4927693146357,1.7196969696969697
E02000412,-0.105275753520182,51.5972115990183,11.573606271777004
E02000264,-0.288631849829164,51.5151250545341,5.1826923076923075
E02000003,0.148470853075206,51.5808325960451,3.16078431372549
E02000158,0.116960234913767,51.377618049919,2.402710843373494
E02000152,0.0656522939283902,51.3891720500561,2.087605042016807
E02000832,-0.0527775445353726,51.471552228983,11.662280701754387
E02000054,-0.236861517368428,51.6015280410497,2.8377162629757784
E02000936,-0.206403946715654,51.4599743861981,8.106564245810056
E02000575,-0.0975658776250883,51.529549233746,8.127352048558421
E02000309,-0.0550748248288922,51.6187193311463,6.225632911392404
E02006794,-0.0660238287517596,51.6086407869484,7.735606060606061
E02000522,-0.465916383800111,51.5078457588189,4.9305970149253735
E02000472,0.175168728658783,51.5973930452476,2.6
E02000098,-0.281864962099964,51.5839250453207,3.8031914893617023
E02000454,-0.39154871352369,51.5920147190791,4.062823834196891
E02000804,-0.333545676812181,51.4314425154937,4.555219206680585
E02000552,-0.42214473313605,51.447218123542,3.2909151193633956
E02000074,0.170330824568625,51.4766777157968,5.091666666666667
E02000198,-0.0905857474098903,51.4115122306178,9.676950354609929
E02000781,0.109415694476698,51.5583610896133,1.834440559440559
E02000429,-0.128687351378988,51.583175334647,3.381081081081081
E02000501,-0.39831371821909,51.5774169116998,2.6860062893081764
E02000852,-0.181776783147617,51.3750255538462,1.6480769230769234
E02006798,-0.0191296135818974,51.477997804228,10.604411764705883
E02000122,-0.221399833435589,51.54620857191,9.214473684210526
E02000478,0.226180101014971,51.5809265951468,1.242857142857143
E02000829,-0.0598021128457651,51.4807588308832,8.014593908629442
E02006991,0.0759740735337624,51.4960562603816,8.75
E02000973,-0.190240477278929,51.5196207934942,12.32751677852349
E02000270,-0.271240248926074,51.5069969847414,7.265163934426228
E02000979,-0.120116631794478,51.5085306771505,8.61417910447761
E02000357,-0.0397252083619394,51.5616820853605,15.086111111111112
E02000278,-0.0483196334584661,51.6840764376698,6.461764705882353
E02000295,-0.111577141003649,51.6478981680672,0.8861344537815127
E02000223,-0.0134796720699653,51.3573584375048,4.3786036036036045
E02000927,-0.148480940247434,51.4705582239025,14.733908045977014
E02000406,-0.0951685245122387,51.598129648105,8.126612903225807
E02000382,-0.233524288757729,51.5000212697299,7.442857142857142
E02000246,-0.401388061621598,51.5425210240277,8.870731707317072
E02000950,-0.213751969458006,51.4452440662911,3.5540419161676646
E02007110,-0.0801676592517875,51.5320749897583,7.6126811594202906
E02000447,-0.364746036185481,51.6069918484266,1.5614754098360657
E02000798,-0.345106481231974,51.4446795038236,5.371348314606742
E02000179,-0.161633630377496,51.5486104050303,2.4084415584415586
E02000435,-0.323956137929848,51.6183562653603,1.1844827586206896
E02000068,0.170835180243941,51.4987035176957,4.390170556552962
E02000081,0.158868722646113,51.4640921840902,1.1872852233676978
E02000558,-0.11134119170096,51.5658878588227,10.019607843137255
E02000909,0.0121093251132339,51.5917876271581,12.008628318584071
E02000229,-0.00609713485217827,51.3446041355201,0.979015544041451
E02000757,0.0189634275046966,51.6038694981858,4.443656716417911
E02000400,-0.127419750588273,51.609338957311,5.878301886792453
E02000388,-0.192478983482938,51.4847563392052,13.157594936708863
E02000240,-0.356003628557201,51.5537307000104,4.629237288135593
E02000604,-0.247189455688197,51.4093631819345,7.920228215767634
E02000956,-0.176698002632378,51.4325336045466,10.09913294797688
E02000695,-0.157633512884851,51.4217584666226,5.386764705882353
E02000348,-0.0644498813555359,51.5744645570901,6.738271604938272
E02000033,-0.152999806859622,51.6342026799204,0.675
E02000544,-0.343869986757599,51.4690337005855,4.113190184049079
E02000703,-0.201485197223312,51.4138526084266,6.789823008849558
E02000967,-0.160378630165165,51.535993572202,8.674691358024692
E02000339,0.0530890661010611,51.4627001691212,2.65
E02000645,-0.0975282250874176,51.4404771965958,9.079074889867842
E02000651,-0.112972173540016,51.4230125658907,10.3
E02000289,-0.113589752843344,51.665404373315,5.456962025316456
E02006973,-0.29767551295847,51.4850607052779,9.30745382585752
E02000495,-0.420750235662544,51.6125868705547,1.2657407407407408
E02000131,-0.0690215422723593,51.4256712974559,4.00659509202454
E02000751,0.0218191841753691,51.6288327862467,4.788557213930348
E02000027,-0.206849365213938,51.65294530425,4.213609467455623
E02000598,-0.306501729814992,51.4301542080244,4.288855421686747
E02000860,-0.179278172618378,51.3599931005106,4.910714285714286
E02000342,0.0826969743193027,51.4511884449334,4.226829268292683
E02000286,-0.0988069989032884,51.6672920799212,2.912321937321937
E02000185,-0.195014977795959,51.5423562585991,6.988405797101449
E02000541,-0.400433958749061,51.4767103300841,3.9437499999999996
E02000712,-0.19185707705958,51.3973967366806,4.105590062111801
E02000013,0.109209662002026,51.5495782641524,3.165816326530612
E02000036,-0.265450213059347,51.6347133824229,3.3833333333333337
E02000391,-0.190132723597257,51.4826340812163,5.993525896414343
E02000564,-0.10855308346039,51.5578145638905,13.34090909090909
E02000489,0.198306183126301,51.5564118005092,4.237200956937799
E02006785,0.109467367407808,51.4749718839833,1.8381578947368422
E02000134,0.0295237634412738,51.4179005100539,4.5127478753541075
E02000843,-0.152939831283573,51.3853192494893,6.7961672473867605
E02000415,-0.0873916133383975,51.5940331366569,16.262135922330096
E02000110,-0.231035923269838,51.5557360012506,9.95
E02000161,0.0916607958493953,51.3698543209913,2.9391304347826086
E02000817,-0.0605573059312674,51.498118714097,15.351829268292686
E02000867,-0.0192353398075489,51.5385691962772,9.652707006369427
E02000918,0.0178092844335078,51.5723118467868,12.74955456570156
E02000615,-0.298162647928642,51.3778623065003,3.349074074074074
E02000089,0.087512920185003,51.4452556692646,2.736111111111111
E02000895,-0.007858336024294,51.6462907480868,1.075
E02000513,-0.411011045973882,51.5342277206486,5.570616113744076
E02000584,-0.185131558577621,51.5038208844349,7.976190476190476
E02000140,0.112744843975152,51.4129999172159,3.403787878787879
E02000660,-0.0205956291771947,51.4731832739116,12.398298429319372
E02000116,-0.233209789535221,51.5508174692861,7.129032258064516
E02000689,-0.190068206252072,51.4407752070992,9.320414201183432
E02000065,0.12959175122082,51.5130804667735,5.143164435946463
E02000636,-0.147278643129023,51.4613080802074,8.85947204968944
E02000823,-0.0968344842242775,51.4872117605643,15.338127413127413
E02000739,0.0221728275803022,51.5302253128101,11.927238805970148
E02000267,-0.334824173887949,51.5115200897537,4.9
E02000535,-0.381328470109006,51.4890088119967,3.516883116883117
E02000007,0.157937606152271,51.5640231300412,4.379260450160771
E02000982,-0.14142490472256,51.4947620806949,7.9759259259259245
E02000947,-0.201289276953453,51.4506345732858,4.075581395348838
E02000423,-0.0973782387850219,51.5870780498046,10.170068027210885
E02000044,-0.256067181173412,51.6195461294413,0.9249999999999999
E02000057,-0.210279691057395,51.5899530807943,3.8166666666666664
E02000933,-0.226173335108976,51.4638634347652,7.2896825396825395
E02000320,0.109837063776477,51.4907008234094,3.855742049469965
E02000667,-0.0324482646480455,51.4547534684932,16.692857142857143
E02000306,-0.0554209749224439,51.626092964657,9.09118705035971
E02000252,-0.256143247162014,51.5344425200014,5.388472706155633
E02000681,-0.020026055070622,51.4340711267852,7.7083743842364525
E02006941,-0.0866642676734797,51.506614859113,9.016189427312774
E02000733,0.0108918697210545,51.5395673228238,11.361170212765957
E02000101,-0.266727736518929,51.5709846049221,2.8094202898550726
E02000628,-0.10777706690973,51.4703615083565,10.171107266435985
E02000622,-0.113466991295813,51.4857876459833,8.647949886104783
E02000370,-0.0864634603702179,51.535344210706,6.70958549222798
E02000363,-0.0477176248164016,51.5515743154406,13.21917808219178
E02000881,-0.0078563305833858,51.5230439924658,5.790693430656934
E02000887,-0.0200640956575005,51.5139948590049,13.452919708029198
E02000519,-0.397667926080895,51.5234576476158,6.586034912718205
E02000469,0.209089457626698,51.6053051115159,1.4220443349753693
E02000475,0.200248216979316,51.5950029276151,3.9053030303030303
E02000050,-0.175802551353125,51.6084657674599,2.39033180778032
E02006791,-0.262354821949377,51.5050509810243,6.6863636363636365
E02000313,0.118134803878517,51.5078968319344,4.685209424083769
E02000673,-0.0538036060202354,51.4487122394761,4.51849710982659
E02000939,-0.157269313777853,51.4596374520906,6.175
E02000784,-0.235630824067439,51.4889668109863,7.434367245657567
E02000155,0.117940093649836,51.3871050587202,4.208744855967078
E02000208,-0.104078883987317,51.393318048335,4.662077294685991
E02000727,0.0370050762019283,51.5433932747653,16.82903225806452
E02000553,-0.405420758524745,51.4380112915032,9.280864197530864
E02007017,0.132870762974679,51.5808165853615,4.2200819672131145
E02000199,-0.0856512496230198,51.4074486425137,20.626980198019808
E02000904,0.0130951877706928,51.6042535926134,7.445603015075378
E02000928,-0.229318165658767,51.4721271984826,9.383071748878923
E02006968,-0.283960577305464,51.5264908571873,6.855555555555556
E02000224,-0.0997220338601606,51.3570046492934,2.809433962264151
E02000576,-0.0867955377402713,51.5257975228706,6.632575757575758
E02000504,-0.446948593562378,51.5701038879852,2.7477969348659004
E02000855,-0.228081683837302,51.3685671327598,2.8865763546798036
E02000150,-0.0328124439838811,51.4012070027293,4.565272373540856
E02000530,-0.407251721980866,51.4997066112876,7.192350332594235
E02000174,-0.135436158071492,51.5546985592485,10.756914893617022
E02000879,-0.0440217740646566,51.5201536130319,9.894277108433736
E02000377,-0.238012610074466,51.5063865437455,5.618023255813953
E02000383,-0.210246542802965,51.4977788572128,7.333050847457628
E02007111,-0.0771505160300415,51.5329041826965,7.680905511811024
E02000358,-0.0740802594018822,51.5597725450447,11.530844155844157
E02000352,-0.0838897814085985,51.5676679258592,17.043308550185873
E02000247,-0.356515425107898,51.537610196066,9.359626038781164
E02000951,-0.162153974362475,51.443148401757,7.057518796992482
E02000324,0.042558397820109,51.4871967955043,3.337162162162162
E02000430,-0.11807555551701,51.5811664132773,4.478662420382165
E02000974,-0.174132751468173,51.5199946907671,8.805582524271845
E02000271,-0.251259767384508,51.5066761246118,7.102941176470588
E02000407,-0.0692230514410258,51.5986232415939,15.342703349282298
E02000117,-0.247632172076404,51.551550185223,7.926459854014599
E02000547,-0.410960964708172,51.4686490698311,4.262037037037037
E02000193,-0.130564593951214,51.5246314297153,8.639655172413793
E02000910,-0.0157160396524298,51.5899110852526,15.487175792507205
E02000559,-0.0986977205225337,51.5609388939866,8.807471264367816
E02000281,-0.0602149366042433,51.6714150530475,4.841271820448878
E02000448,-0.381539462008277,51.6037712674957,4.522047244094488
E02000799,-0.330667635536419,51.4388943887665,4.927263374485596
E02000921,0.00628452720301332,51.5571075463538,13.316338582677167
E02000593,-0.190808346180628,51.4918254086682,9.771296296296295
E02000241,-0.353277982390121,51.5522657090522,7.214285714285714
E02000069,0.157610159685126,51.4887626065996,3.5700873362445416
E02000332,0.0799917012943825,51.4804181469902,6.355286343612335
E02000968,-0.165042089817014,51.5264639795457,11.353658536585364
E02000654,-0.0290933782450561,51.4886110293558,12.038019390581718
E02000745,0.0524578848232432,51.5196468747264,6.536893203883494
E02000401,-0.0954253478343292,51.6089894529166,7.490163934426228
E02000028,-0.171836878818493,51.6467290953605,0.9249999999999999
E02000815,-0.091791023929508,51.4994016566664,4.073550724637681
E02000022,0.0716064523720696,51.5362692053532,7.104833836858006
E02000290,-0.0230745846273443,51.6663580415503,5.226021314387212
E02000125,-0.23565194922191,51.539147304358,21.23015873015873
E02000698,-0.240220167337534,51.4201689262608,6.075
E02000704,-0.225762491062053,51.411341017855,7.902095808383233
E02000132,-0.0278072927448761,51.4246305575767,4.411111111111111
E02000599,-0.253451497750749,51.4365670058869,5.888655462184874
E02000861,-0.178148517487571,51.3599648017354,2.5430412371134024
E02000340,0.0794603316620453,51.4586774243052,5.213347921225383
E02000343,0.0613165902744563,51.4373046422025,3.1750000000000003
E02000394,-0.185155258542362,51.4784630722845,8.895810055865923
E02000496,-0.49460747628562,51.6310469884318,2.57027027027027
E02000752,0.137590601131463,51.6236021684291,1.3111963190184048
E02000180,-0.127453969918643,51.547925078348,7.976567656765677
E02000111,-0.300507953962126,51.5572895432172,2.4260638297872337
E02000637,-0.12051631094311,51.4575491335107,16.06754385964912
E02000818,-0.0854389245737298,51.494009557274,9.396428571428572
E02000287,-0.15349595553265,51.6814358883493,2.6855289421157686
E02006956,-0.269756903310556,51.5607565663091,5.119999999999999
E02000965,-0.19295748559755,51.5319645135402,11.809848484848484
E02000262,-0.265253634577662,51.51477481993,11.529878048780487
E02000793,-0.352918397535388,51.4574752416253,3.982051282051282
E02000060,-0.20063833675322,51.5862880537741,2.3241573033707863
E02000942,-0.203632088868059,51.4595511194423,7.9678571428571425
E02000514,-0.4190497310698,51.5297769191149,5.447530864197531
E02000162,0.0626001869051821,51.3674052003868,1.5929487179487178
E02000868,-0.0590774811252209,51.5340895788487,11.855128205128205
E02000438,-0.361288789167786,51.6136568444249,3.971143958868895
E02000490,0.197308442107023,51.5456787675103,2.7455938697318008
E02006786,0.105386255163547,51.4876122573295,4.11590909090909
E02000084,0.12318319432927,51.4639108816659,3.9584834834834832
E02000135,-0.0557156904598215,51.4190538381455,2.089520958083832
E02000567,-0.0893744675603585,51.551724443545,11.121987951807228
E02000464,0.23215107353166,51.6272176180191,2.194915254237288
E02000734,0.0127205045800395,51.5369453596584,4.8500000000000005
E02000844,-0.171378881698396,51.384166442477,3.142337164750958
E02000690,-0.221444579155241,51.438542532853,3.3909151193633953
E02000066,0.129876661108712,51.5040586000977,7.409210526315789
E02000768,0.0355249421935528,51.5855841917626,5.362642585551331
E02000039,-0.246250560149565,51.6245114860641,1.1749999999999998
E02000536,-0.373405374583265,51.4855297149293,5.654347826086957
E02000610,-0.295927216163614,51.3928900940497,7.509013605442177
E02000090,0.10573277725549,51.4385871000169,2.6150326797385617
E02000661,0.0153039921848358,51.4715639785286,5.992226148409894
E02000104,-0.288183478392716,51.5691207021065,6.240839694656488
E02000374,-0.239694575299934,51.5139301495464,6.232692307692307
E02000631,-0.0927583212732217,51.4699240397928,10.451923076923077
E02007108,-0.0719648606738042,51.5509377519067,6.991863905325443
E02000824,-0.0619174633408846,51.4864945895374,5.9512820512820515
E02000934,-0.16742245843531,51.4638577584723,8.99030612244898
E02000268,-0.296663357067238,51.5130052632471,3.917857142857143
E02000217,-0.107242052612955,51.3778585201633,10.561673346693386
E02000682,0.00287591431047986,51.4360155304973,6.867320261437909
E02000424,-0.113252807690423,51.5853138228583,6.10706106870229
E02000616,-0.287688636055919,51.3690734088594,3.459090909090909
E02006836,-0.206250758261176,51.3556861374727,3.2053418803418805
E02000008,0.13468486074231,51.5603297207973,2.878571428571428
E02000668,0.0121516784573873,51.4549853498055,6.3508982035928145
E02000045,-0.146613849065889,51.6122451895744,3.477255639097744
E02000470,0.26364094707392,51.6075421888705,1.9430124223602485
E02000202,-0.106291870900036,51.4021022663772,8.030405405405407
E02006942,-0.0787076095974335,51.5028480254619,9.845676691729322
E02000728,0.0675242818806817,51.5390368470867,17.625
E02000721,0.0254290911361484,51.5486803990634,11.472204968944098
E02000314,0.120688341578387,51.5091196083212,7.359812442817932
E02000838,-0.0585277420962246,51.4539450281483,8.450816993464052
E02000364,-0.0678576775575015,51.5511487214155,11.107489451476795
E02000882,-0.0364416067439422,51.521466549046,7.913073394495413
E02000888,-0.0495134757580699,51.5078838446024,7.629574132492113
E02000307,-0.0779461483068107,51.6246291869341,6.0560728744939265
E02000676,-0.0334961861924104,51.4419818115715,6.317990654205607
E02000156,-0.0150880834176601,51.3878755681476,3.184433962264151
E02000418,-0.126696980403857,51.5897467340125,6.156007751937984
E02000051,-0.194358100235665,51.6008112731412,2.955839416058394
E02006792,-0.280010046272469,51.5022126465353,5.5771235521235525
E02000623,-0.126038000249005,51.480601288793,11.341752577319587
E02000573,-0.102441161890665,51.5395471622969,8.861284289276808
E02000001,-0.0965046747803246,51.5229507414552,7.738007380073802
E02000025,-0.164016853829535,51.6556141827706,1.5140845070422535
E02000380,-0.225901694749645,51.4983510643609,2.9695378151260505
E02007114,-0.00716353911626791,51.5046959871024,2.2513761467889912
E02000724,0.0450281087633332,51.5460705222626,17.445454545454545
E02000048,-0.21749264438651,51.612243210751,2.417896174863388
E02000977,-0.113838256034232,51.5148284615221,8.905609418282548
E02000748,0.048240855239596,51.518041797111,5.943140794223828
E02000404,-0.0940168007551919,51.6031330731722,10.469291338582677
E02000250,-0.303410447392681,51.5302816834834,2.446428571428571
E02000602,-0.2814395411477,51.4108803968217,8.761666666666667
E02000072,0.198952046469799,51.4581036280159,2.475
E02000147,0.004682253949623,51.4028285665952,4.326079136690647
E02000954,-0.161311017321508,51.4353794901191,5.15
E02000777,0.0479702847219112,51.5695162940406,5.295622895622897
E02000427,-0.105955407318717,51.584225148143,15.140909090909092
E02000096,-0.298203000206846,51.5867815183678,1.4777777777777776
E02000579,-0.222308183106461,51.522690619003,5.64470802919708
E02000452,-0.338506007552442,51.5937089828812,5.7734848484848476
E02000802,-0.364738978798489,51.4327846685114,6.98714953271028
E02000227,-0.0182563999156442,51.3615891757494,2.273487544483986
E02000931,-0.157510230439283,51.4654767589437,8.939566929133857
E02000196,-0.11904306263905,51.4177799766984,6.807476635514019
E02000827,-0.0943316504749523,51.4805536747989,8.385899653979239
E02000901,0.00560470315971914,51.6156930884774,5.819444444444445
E02000556,-0.117422719611704,51.5712165858411,10.417268041237113
E02000533,-0.280549970257434,51.4846860010118,6.777123552123552
E02000171,-0.151581725309439,51.553972800965,6.185106382978723
E02000876,-0.0561818742541406,51.5271576377607,10.425
E02000301,-0.0186480140572403,51.6313471077467,7.966891891891892
E02000244,-0.323910089619378,51.5416429648805,6.662367491166078
E02000508,-0.476635340441594,51.5546731155026,2.89873417721519
E02000948,-0.145416485101733,51.4516677885138,8.154255319148936
E02000328,0.0206589010494779,51.4823798834228,7.263953488372094
E02000484,0.203395912396518,51.5692188932682,1.9512331838565025
E02000221,-0.120160397616495,51.3706338834403,2.157352941176471
E02000925,-0.169650063325196,51.4774753029069,6.477165354330708
E02000355,-0.0502802662884356,51.5605990943286,15.721804511278194
E02000031,-0.176435863075786,51.6406984344758,2.9117469879518074
E02000386,-0.198976764554572,51.4888371335624,4.48206106870229
E02000019,0.140442392159733,51.5389813850517,4.613730853391685
E02000643,-0.123085249233886,51.4437742862905,6.246428571428571
E02000812,-0.081704502624658,51.5025104489956,8.883184143222504
E02000293,-0.088870306759583,51.6509552355019,5.122049689440993
E02000971,-0.160221142859423,51.5250981511741,6.695804195804196
E02000742,0.0591782081573755,51.5254493768416,14.475
E02000755,0.0560224984293261,51.6102936569787,2.5391509433962267
E02000397,-0.123455267775456,51.6087069175612,10.500757575757575
E02000335,0.0588007429760721,51.4636339292244,3.389393939393939
E02000707,-0.130680108319055,51.4036308895598,3.636024844720497
E02000550,-0.424108560169867,51.4500326123501,5.8047872340425535
E02007020,0.0819115516080745,51.5598993502042,7.482352941176471
E02000913,0.00164277584044396,51.5810655795667,12.311934156378603
E02000907,0.00439937159609453,51.5919177209844,7.326877470355731
E02000284,-0.0921037690443074,51.6639715386909,3.796043165467626
E02000493,0.203570337552171,51.5211104523441,3.22091439688716
E02000183,-0.144723285355463,51.5450176949245,11.095081967213115
E02000177,-0.156826518600937,51.550037801879,10.266666666666666
E02006924,0.0662619810612086,51.5765478111373,9.178162291169453
E02000596,-0.175849655857193,51.4895415944616,5.868877551020408
E02000235,-0.0978909231939775,51.3394794347732,1.6415876777251184
E02000858,-0.121282039602227,51.3630247406427,4.614285714285715
E02000444,-0.302043364184057,51.6050740423057,8.097727272727273
E02000962,-0.177312430693118,51.5341258817381,8.228669724770644
E02000128,0.0808253196074269,51.4307855289634,1.0266990291262135
E02000701,-0.160049207251367,51.4152956244701,5.536103151862464
E02000467,0.217676523366638,51.6107439148485,2.3520100502512564
E02000441,-0.384049615092485,51.6154623716593,1.3298192771084338
E02000613,-0.298214005316958,51.3879475287843,5.648497854077253
E02000087,0.150372213546576,51.4516880050575,2.0932926829268297
E02006783,0.0212788940315065,51.4294780951835,7.081308411214953
E02000590,-0.173400628320773,51.4965075863377,8.310175879396985
E02000238,-0.33725958709881,51.5562830391921,4.80395256916996
E02000517,-0.438097934839306,51.5263414985933,2.793181818181818
E02000159,0.0478603278670001,51.3780606919076,1.0484567901234567
E02000865,-0.0452427316176521,51.5314751586898,6.090384615384615
E02000790,-0.321314281734421,51.4647579662079,8.04502617801047
E02000841,-0.178964310354383,51.3853094273256,5.00952380952381
E02000214,-0.0668586634294697,51.3832029908145,6.856896551724137
E02000114,-0.23042404374545,51.5505869414743,11.444957983193278
E02000634,-0.135597180602701,51.4648345038517,5.238059701492537
E02000640,-0.140253036654759,51.4540309189372,8.288505747126436
E02000821,-0.0834922515800887,51.490545755651,9.231474820143884
E02006853,-0.0188575991081743,51.5004352349391,6.336046511627908
E02000539,-0.320183799499042,51.4820073262306,3.280015197568389
E02000710,-0.181008817074211,51.4026300157003,7.349280230326297
E02000487,0.265972438352296,51.5572033154897,2.8
E02000011,0.166009495273376,51.5525021901111,1.1825581395348836
E02000665,0.000662464261208534,51.4585536531274,9.589308176100628
E02000138,-0.0207614656291274,51.4159774038767,4.382692307692308
E02000658,-0.0446202053206223,51.4742720999716,9.136082474226805
E02000063,-0.211006572027763,51.57225418666,2.215
