msoa,ScoreCQI,crash_rate,commute_rate,OverallCycleScore,ScoreCQIMean,index_length,index_space_syntax,index_space_syntax_length,commute_path
E02001631,22.77777777777778,0,1.6,9.511111111111113,36.51111111111111,42.57246737095241,0.2530928372895279,0.2784138974507426,0.6111024364502645
E02001632,9.273356401384085,0,1.3,4.034342560553634,32.23114186851211,32.503553364947145,0.2331049118005339,0.205366763361653,0.4769027430266147
E02001633,8.137044967880087,1,1.4,3.954817987152035,32.74089935760171,34.32816969763344,0.2348027330643546,0.2603744255110068,0.0
E02001634,15.74074074074074,2,2.1,7.521296296296297,39.31944444444444,42.26017629437274,0.2083015992900443,0.2056671618452959,0.0
E02001635,27.604166666666668,0,1.4,11.391666666666667,39.984375,38.73680377773345,0.244562457988482,0.2357083417201679,0.0
E02001636,7.236842105263158,0,1.8,3.344736842105264,36.94078947368421,35.55986269823106,0.2921425220833963,0.2876753809168426,0.0
E02001637,5.379746835443038,0,1.2,2.4518987341772154,30.227848101265824,32.91080450924338,0.2494407005936068,0.243441131321316,0.4741743096291511
E02001638,4.444444444444445,3,3.1,3.602777777777778,37.17777777777778,40.600660858665115,0.2516428570875927,0.2681200601643995,0.0
E02001639,3.0927835051546393,0,1.8,1.6871134020618557,37.58762886597938,39.681601352927,0.2447871798354677,0.232699555018925,0.0
E02001640,6.172839506172839,1,2.3,3.3941358024691364,35.6641975308642,37.68330979281008,0.2264376539090543,0.21104008755187,1.505832029543254
E02001642,3.815261044176707,1,1.0,2.126104417670683,30.44578313253012,34.0123607594699,0.2387229360359611,0.2388475624870556,0.0
E02001643,0.4901960784313725,1,1.6,0.946078431372549,30.308823529411764,31.554772264587896,0.1932144691912739,0.2102145254341066,0.8571938890673202
E02001646,4.377104377104377,2,2.5,3.075841750841751,32.04040404040404,33.56891421124953,0.2655701611635033,0.2862538887480404,1.269458795259982
E02001647,3.2407407407407405,1,0.8,1.846296296296296,34.467592592592595,36.9839448682893,0.2173820112993953,0.2416954782234398,0.5654350935393464
E02001648,9.293680297397769,5,3.4,6.317472118959108,34.951672862453535,37.77965729817068,0.1973985216716963,0.217984963032442,1.7153705252443137
E02001649,5.93607305936073,0,0.9,2.599429223744292,34.69634703196347,37.075472922504595,0.2168876634378672,0.2302292982951607,0.5020017419639197
E02001650,11.333333333333332,0,2.0,5.033333333333333,38.92666666666667,39.58937857549437,0.2998037987496719,0.2652211330120396,0.0
E02001651,3.765690376569038,3,2.3,3.131276150627615,32.35564853556485,30.59602936582146,0.1830064771623758,0.1733445002837521,1.4935069105886989
E02001652,12.72264631043257,0,2.5,5.714058524173028,37.80279898218829,36.07084982608335,0.3298666995265136,0.3117791154768766,0.0
E02001653,15.053763440860216,0,1.0,6.271505376344087,40.92831541218638,42.673249517950225,0.2763730715949755,0.2893014884538673,0.0
E02001654,2.1645021645021645,1,0.5,1.3408008658008659,31.97835497835498,34.39288708288419,0.2019727117361992,0.2104138017525156,0.0
E02001655,0.0,1,0.8,0.55,35.6,39.61091216693912,0.2929804169614201,0.3274252934981765,0.531624803917069
E02001656,6.470588235294119,1,3.4,3.788235294117648,35.68235294117647,37.74592273111967,0.2411782255515941,0.2391022336766512,1.3181861613302084
E02001657,6.0606060606060606,1,2.5,3.3992424242424244,34.24848484848485,38.247861688774954,0.2383938546965536,0.2479117841872505,1.5738190723519605
E02001658,5.185185185185185,0,1.0,2.324074074074074,33.733333333333334,40.17326054425288,0.2791126312368002,0.2802283011571672,0.0
E02001659,1.6064257028112447,3,0.4,1.792570281124498,33.1285140562249,35.62980993294315,0.2494832430389836,0.2600003952161875,0.6312574812801708
E02001660,10.465116279069768,2,3.1,5.661046511627908,37.51162790697674,38.771423651852935,0.2452369538334594,0.2114092121426781,1.3844937584590118
E02001661,12.925170068027212,1,2.6,6.170068027210885,40.12925170068027,38.43554623719992,0.2477916049695822,0.2379654610844487,0.0
E02001662,4.054054054054054,1,0.6,2.121621621621622,30.86036036036036,34.825298211462,0.3020822679124223,0.3249645507344961,0.0
E02001663,12.867647058823527,0,4.0,6.147058823529411,37.856617647058826,34.167113852201105,0.3473879381518019,0.3128605895262552,1.1765709350971838
E02001664,3.791469194312796,0,0.9,1.7415876777251185,32.18957345971564,37.44035695991496,0.2854300698495534,0.2724786430588775,0.0
E02001665,3.624733475479744,5,2.2,3.7498933901918976,32.01918976545842,33.94238144782537,0.2306974991695849,0.2234173757467534,1.7089286479413086
E02001666,4.040404040404041,0,0.7,1.7911616161616164,32.407407407407405,33.86261577493819,0.2005963739637803,0.1777881405863516,0.570389128562184
E02001669,10.683760683760685,1,1.9,5.098504273504274,36.34615384615385,37.64872655977531,0.2985552229915473,0.27854663171457,1.2837249820157155
E02001670,6.417112299465241,0,0.8,2.766844919786097,37.919786096256686,41.675097060604394,0.282234362654048,0.304082725906906,0.0
E02001671,4.929577464788732,1,0.6,2.471830985915493,37.328638497652584,38.46836672436923,0.2390231115374453,0.2412797270428955,0.0
E02001672,1.818181818181818,2,0.7,1.602272727272727,35.096969696969694,36.229016329379945,0.3186007603436805,0.3208147089790213,0.0
E02001673,5.847953216374268,0,0.5,2.4641812865497075,37.62280701754386,38.28595400738873,0.2444415731802672,0.257627014525459,0.0
E02001674,15.74642126789366,0,1.3,6.623568507157465,35.00613496932515,34.52878266880857,0.2779421873385868,0.2587892601887121,1.0789916163797983
E02001675,4.364326375711575,1,0.6,2.24573055028463,36.08728652751423,38.43070457850988,0.1687237659839526,0.1722431377939485,0.5365061089425236
E02001676,6.214689265536723,0,1.4,2.8358757062146895,34.07344632768361,37.29673362683676,0.2544451675255709,0.26352761461771,1.3561521255240547
E02001678,2.4822695035460995,1,1.4,1.69290780141844,31.24645390070922,31.3423472466433,0.2374200151290953,0.2506231538632933,1.56081541687531
E02001679,3.5555555555555554,1,1.1,2.0472222222222225,34.355555555555554,38.251861677570595,0.2574041472090975,0.2694069411789729,1.2578851992688624
E02001680,4.838709677419355,0,1.1,2.210483870967742,33.5,31.560791311690927,0.266733592229619,0.2727010714893864,0.4662980663356197
E02001681,4.4609665427509295,2,1.1,2.759386617100372,35.0817843866171,36.294584708271984,0.2746110531034127,0.2767137423516853,1.2741695272502835
E02006803,4.448742746615087,0,0.7,1.954497098646035,35.0541586073501,35.272540311378656,0.2082373043179391,0.2104774795883763,0.0
E02006843,9.390125847047434,0,1.7,4.181050338818974,38.359148112294285,36.70209914665603,0.2415153462755584,0.2410358674482881,0.7786335114556001
E02006844,13.92156862745098,1,1.5,6.2936274509803924,43.53529411764706,42.941491333773726,0.3388344722793701,0.3335990607852073,0.9789278296674154
E02006868,12.285336856010568,0,1.7,5.3391347424042275,38.52708058124174,39.34021808871358,0.3052147326348308,0.2898724097694363,0.5490478346262179
E02006869,3.2448377581120944,1,0.8,1.8479351032448377,35.22418879056047,35.404447718130385,0.1751970009674875,0.1760508905779871,0.5304985285192526
