msoa,diabetes,opioids,OME,total,asthma,hypertension,depression,anxiety
E02001375,14.490528210127637,14.490528210127637,174.83133584914702,786.9598595028249,6.850195409047806,43.251581633776716,19.002219787835315,29.15423909547437
E02001378,28.05035336963448,28.05035336963448,252.1735592217111,1398.3618143005729,11.015897305052654,80.9757068422239,32.093332136997084,46.437056623989136
E02001372,12.552477063196811,12.552477063196811,182.00664505415267,634.9035855286735,4.707745882866735,35.75983089473675,13.96540135459014,20.65272247118538
E02001371,23.893985973153445,23.893985973153445,247.507674811856,1074.291819902135,7.393945611497252,62.51412486277511,24.05106400044658,34.45447097879857
E02001380,27.341045971479453,27.341045971479453,315.69503974537434,1513.1637862839157,11.510919183890872,86.02270731751146,31.711814220218905,46.2205965536278
E02001382,20.55341361623192,20.55341361623192,247.23656550851226,1094.4331983888915,8.62349176527577,63.92924655692929,23.066287433675004,33.745439560031116
E02001387,23.044335457193856,23.044335457193856,178.08850732570374,1239.4774438446666,9.625601968828855,76.24316455251221,27.76272035490933,37.950604709399784
E02001356,29.95826635249745,29.95826635249745,3467.2317922599423,1553.3801744132963,13.989399997678758,85.55423164181849,40.39335978285505,63.23278204243622
E02001357,26.929703958946515,26.929703958946515,2179.0486398405064,1333.985906676051,11.971869627356437,73.66540738344568,33.45032939238707,52.9628581361806
E02001362,27.150655109719164,27.150655109719164,1573.5131281344634,1420.4613286890865,12.31040226284493,77.13695325229145,34.577540273594366,52.01376444396897
E02001366,28.858784448294394,28.858784448294394,380.6807629198311,1681.450778770624,14.575574153624558,81.6905497218555,36.67452855895254,55.59377269028764
E02001354,25.660260912186367,25.660260912186367,807.4134127676367,1165.5486882919818,10.917667656500806,66.8479360811231,29.839922673920956,47.21909253430777
E02001355,38.40987919288335,38.40987919288335,499.34707371118714,1652.5154986513323,15.602675774733457,105.76455303451263,44.83541183071675,69.66333361044013
E02001358,38.24115270663516,38.24115270663516,466.78208526597246,1705.2922564645703,16.038512837266047,106.90992967404193,44.956623142239344,70.50232956150023
E02001367,9.646012866536047,9.646012866536047,397.9835350818568,513.7036387769242,4.352203982604806,27.236197262354903,12.027740004120558,18.171300781055315
E02001359,7.706512792937291,7.706512792937291,535.2779262834499,378.204966279037,3.2201573958648773,21.412444969036613,9.618470899139746,14.307648318760178
E02001396,10.805973064460343,10.805973064460343,91.49510728769948,584.8718833790655,4.458730421172111,26.444486150759314,13.090354953293005,19.576769930146902
E02001363,11.361281883505985,11.361281883505985,146.29173568749877,457.4198949296735,3.300445382211499,27.133437430041756,11.812784093698651,16.2870904283297
E02001347,46.29916281522496,46.29916281522496,1255.252551485355,2367.6787142755356,19.60630093712552,120.01870100383721,51.27007600069932,75.4292395341455
E02001348,34.411300515036274,34.411300515036274,1124.6961012490199,1871.0967334039399,14.817657301733067,97.17312620088029,39.20995744478139,56.82225443233339
E02001351,36.523451156042704,36.523451156042704,2103.764722076189,1829.4464337635993,16.992295331058116,94.8946894790296,43.64454778878953,67.21391835541148
E02001350,12.548564871798591,12.548564871798591,826.9191947247493,623.4619500476105,5.553671161759626,33.3910938745459,15.278604097094883,23.442335300826166
E02001353,6.7011217844652515,6.7011217844652515,457.45508608723,326.7767987702327,2.8823942386870836,17.988433121226908,8.233858604602267,12.63808357497386
E02001374,20.276059635072507,20.276059635072507,236.4460474554368,1101.6458014620666,8.502738146479997,48.74687168521593,22.739410487245237,34.31666926153378
E02001376,23.157314190398274,23.157314190398274,290.67427070616407,1270.7621330118816,9.92988186438194,54.60981568535777,26.471181560582036,39.3040274168866
E02001360,27.944967515932152,27.944967515932152,357.51701812953337,1325.7753172593573,12.143239944830555,76.60736886001199,30.829952448405432,50.23684221601848
E02001391,16.72871991836779,16.72871991836779,207.5319801186862,723.7436449968994,6.534581342809387,46.038143872555125,16.018805695003806,24.15717390282093
E02001386,26.595729392496438,26.595729392496438,330.24492813629115,1159.9940167566958,10.51047079612409,74.23917345376029,25.365429152762356,38.64216849504575
E02001373,15.082117275598861,15.082117275598861,172.10967684590926,836.2280415765365,7.540926324735934,43.44157588782399,20.284939996532536,31.138493317163608
E02001381,20.274535347794263,20.274535347794263,169.08859416472256,929.8984879513837,7.442436463307915,53.50352595596334,23.274921277808993,33.25536061344868
E02001404,11.329027053459287,11.329027053459287,221.079628399499,465.7166755763295,4.2673433692333,30.481738399927515,12.192447476779876,16.370032410012072
E02001403,7.449735668706768,7.449735668706768,54.54738328714697,387.68879996674445,3.087590313358368,25.037748661131626,10.84291386371869,14.24395712460941
E02001405,18.955561986690885,18.955561986690885,386.12353127395346,724.5007577745056,7.108788953835783,46.00254849027189,17.56672561771316,23.909249067274324
E02001368,4.20744800581082,4.20744800581082,40.16451875491816,212.27011393381434,2.086627057164307,10.888082461548388,5.276077872490031,8.158096352852027
E02001349,31.52355756046156,31.52355756046156,1415.8094751465223,1747.149026857314,15.025931080622021,98.86701116757231,40.02084961847813,59.31504806205271
E02001352,41.58445809915562,41.58445809915562,723.6995475291577,1886.1080151463389,18.07704726544713,118.04613162392452,51.4913715991026,78.44381935107289
E02001392,22.476851526103506,22.476851526103506,212.9735872631629,1061.3931085597117,9.895267758362396,71.20792555684461,23.561581544864495,33.95575235162263
E02001397,30.73151004094166,30.73151004094166,247.87946995288837,1403.2140199035148,14.060740871234684,99.20450658341205,31.414522968294182,44.75802565877139
E02001501,32.10318625549913,32.10318625549913,458.37049504892343,1520.8466124213844,12.154184583903126,98.53734186036316,36.99399452374252,52.97309993678498
E02001498,30.877466407730665,30.877466407730665,599.3586448935807,1350.2081041893446,11.460021331281999,90.68603247451821,34.918546695234696,50.97716453770129
E02001497,33.97372522420026,33.97372522420026,997.3545326340861,1489.9245849499903,11.85822468847201,86.70739172668443,41.48409788401846,60.309857298202544
E02001485,37.982797996431174,37.982797996431174,713.8049940983266,1547.6210471279614,17.40347772704732,99.03348191724274,48.08464515586792,69.63915285115738
E02001477,37.006548394069455,37.006548394069455,1457.4298937121334,1554.4945489388615,18.311273007714167,96.85832399699297,50.10692873522771,73.38045494509366
E02001481,36.40146815726151,36.40146815726151,1020.0863741066378,1660.1312111316558,18.868888564831447,99.92538280787932,50.534265913304964,73.5326467438799
E02001482,42.25111748666693,42.25111748666693,1044.4967183147346,1597.0054878540036,19.487844714244176,98.44873066451008,54.21104237292114,78.86558670982187
E02001487,31.807137980329987,31.807137980329987,578.0293720930292,1149.367283489063,13.11405997692669,73.47879471242393,37.58645022920324,54.238376127412764
E02001505,38.450875622885526,38.450875622885526,436.1634482204291,1689.968514395146,15.615748146003531,118.03244358829716,46.5396301376893,66.97909024725277
E02001502,34.92109064127877,34.92109064127877,547.6390082858991,1689.27637820091,13.62228281045593,106.31736962080856,42.644909308440404,60.733720407271676
E02001504,32.434838606836,32.434838606836,569.7172946564491,1574.1759996171304,15.515099449992784,108.77758435419884,40.65348664587633,58.27330130879279
E02001507,40.12372753419762,40.12372753419762,395.72885034477116,1810.0823819120287,17.18718638693497,122.1363802857807,46.43894080832249,68.34928633169537
E02001486,33.95871185879946,33.95871185879946,623.659638008891,1390.977172025315,15.230341098186685,90.29711413238981,45.195106635697975,64.2652855228957
E02001490,27.033205513716798,27.033205513716798,377.4988692401983,1001.5613538339628,10.63516480119428,69.29077102449808,29.614575884286413,44.284972475474284
E02001508,40.74360789834906,40.74360789834906,454.21169751533427,1817.0528990088017,17.252013410711022,121.50538019836338,46.12869779272687,68.48170063655076
E02001495,26.080016950642886,26.080016950642886,924.7416506137197,1036.798187980264,9.768416625898917,64.97441008204704,30.48755052018734,44.473249293046436
E02001493,36.11843708176144,36.11843708176144,1712.5453237777326,1420.0653853423642,13.154089661182253,85.68005584701962,42.11055135951477,61.04913580997618
E02001488,28.086930241752608,28.086930241752608,473.33671359897437,1066.4466939804433,11.680475738404283,70.89188610366051,35.505471834631535,50.58871341368796
E02001503,2.7059433100306474,2.7059433100306474,98.5639992481089,108.99356663084303,1.210337955783127,7.906861227964154,3.167729019343894,4.633071358383557
E02001500,3.6789418116650525,3.6789418116650525,69.15351851873915,142.1723815307407,1.5152084075034975,10.070032971488635,4.107023440843546,6.010823303634775
E02001506,2.8712439409146415,2.8712439409146415,144.01597234570335,118.48719417733622,1.3654799140774536,8.971611988170135,3.3445606532275822,4.863868059881583
E02001480,33.17466377466286,33.17466377466286,402.5696646813143,1523.8474248610003,15.085839322369154,115.88525214167382,40.27733944267158,58.13568877590091
E02001479,35.873126406274615,35.873126406274615,492.14687375547015,1430.519575838721,15.03554279816906,108.07543176878008,43.500447162426035,61.00876951985737
E02001492,31.29490050996797,31.29490050996797,426.2926630293234,1615.2395142836806,15.290454759832592,116.45356798015511,36.87023163492841,56.799359038862065
E02001472,42.1833685638809,42.1833685638809,603.1768767490528,1552.524021982322,19.018653920772156,108.23499064386156,55.410257261836584,78.44950686447129
E02001475,46.187937814806766,46.187937814806766,816.0898075213511,1688.405090754652,19.58843295697976,118.1897499152188,58.76144387169853,83.38805299567551
E02001478,43.35803009433657,43.35803009433657,786.5297283851224,1559.0818635498392,17.023998263724202,113.25456058536224,51.01794552912619,71.78089408674367
E02001470,33.44222363494468,33.44222363494468,614.2078008689506,1284.8129915073966,14.507805665242875,88.1398665921479,42.70034060152233,60.234127675295085
E02001473,36.0852449968152,36.0852449968152,595.1049178844619,1461.3016768545513,16.430065778728892,98.2793008023258,50.250406094669316,70.28963905844813
E02001471,39.93446726594038,39.93446726594038,717.4936873977382,1612.087441425323,17.771191160650616,104.01146963357431,56.412815173195135,80.53862702797576
