msoa,OverallCycleScore,ScoreCQI,ScoreCQIMean,commute_path,commute_rate,crash_rate,index_length,index_space_syntax,index_space_syntax_length
E02002330,-1.2554238547567467,-1.0044426502784851,0.48824525629767235,-0.34335260402320983,-0.8244363321792546,-1.0459403327691983,0.9341746309894359,-1.3618281634906748,-1.015244084730579
E02002331,0.24238399375746672,0.017424853203902746,-1.6663738392725231,2.4313981113756404,-0.2382922289023097,0.7304980101880114,-1.3225477425533956,-0.9366996307381468,-0.7520060447427084
E02002332,0.16598888860404412,-0.07701961397687546,0.787662603852913,-0.34335260402320983,-0.2382922289023097,0.7304980101880114,0.1507735958808714,0.5838142159458416,0.4847380849658137
E02002333,0.3825285211057321,0.6957866470999118,-1.0029991777436456,3.1356989296357143,-0.2382922289023097,-0.45379421845012835,-1.3626110337646413,-1.884305807547393,-2.1909688716499423
E02002334,-1.2180980836166593,-0.9402586590512045,-1.2986361942031754,2.405311960279023,-0.970972357998491,-1.0459403327691983,-1.6804963132757733,0.11429397483221604,-0.12202966234903935
E02002335,-0.7724692513705829,-0.6418972012774746,-0.7344091289047293,-0.34335260402320983,-0.970972357998491,-0.45379421845012835,-0.9156280145154233,-0.7724918240370762,-0.5730713457282176
E02002336,-0.6811104864576033,-0.3305191105786412,-1.802832877235861,-0.34335260402320983,-0.5313642805407821,-1.0459403327691983,-1.6457012836235057,-1.4370813285531967,-1.1655580727772326
E02002337,-0.3538466536601984,-0.4130015790922849,-0.9430888024000033,-0.34335260402320983,-0.6779003063600184,0.1383518958689415,-0.9105970441238589,-1.8306015266248408,-1.7037508518034172
E02002338,-0.5271634125767904,-0.37471360597844,-0.41128396926279953,2.3416512458723915,-0.6779003063600184,-0.45379421845012835,-0.22612227280895433,1.2784860860671659,0.3305080482812078
E02002339,0.369885018363847,0.4095633123862457,0.2908519899733915,2.559159394872557,-0.09175620308307329,0.1383518958689415,-0.09591442783436517,-0.9130754290112489,-1.0830440449151533
E02002340,-0.25270541240258004,-0.36012240749723656,-0.12742598167990543,3.236187931595406,-0.09175620308307329,0.1383518958689415,-0.23193041865176617,-0.6475515668072337,-0.6191167344838441
E02002341,0.13430829870001107,0.20852599749130613,0.6579970271063027,-0.34335260402320983,-0.8244363321792546,0.1383518958689415,0.587563088747698,0.11521916598754714,0.512784253988109
E02002342,-1.6827178080692164,-1.5146509873224598,0.14270647045952156,-0.34335260402320983,-0.970972357998491,-1.0459403327691983,0.5345983282748298,0.06092420858124197,0.9775948857387972
E02002343,-0.07111653676237213,0.18908042387795646,-0.08441029373453104,-0.34335260402320983,-0.6779003063600184,-0.45379421845012835,-0.06798575643611164,0.09820167472797929,0.09852563094883596
E02002344,-1.3113324717690709,-1.290034532103545,0.0012774217428733218,-0.34335260402320983,-1.1175083838177273,-0.45379421845012835,0.14115857081534477,1.8216253775657019,1.4358553124682405
E02002345,-0.5723520029626425,-1.2423565109485863,0.6518332059683739,-0.34335260402320983,-0.2382922289023097,1.322644124507081,-0.06437720418287832,1.4849242580287478,1.1451572048778862
E02002346,-0.20463776885076,-0.15638206988102063,1.2958387892866858,-0.34335260402320983,-1.2640444096369634,0.1383518958689415,1.4226786699624787,-0.04387597150041926,0.49671807064136464
E02002347,0.9741003843333477,1.264769667812337,1.15264217005402,-0.34335260402320983,-0.970972357998491,0.1383518958689415,1.3351130602276364,1.572804887769487,1.7575587107062982
E02002348,-0.85886991735729,-0.5683160858263752,0.14392873677425788,-0.34335260402320983,-0.38482825472154575,-1.0459403327691983,0.6033266606387728,-1.319554283702618,-1.0589248048395992
E02002349,-0.1458335476939401,0.2590661045877993,0.8688383441387629,-0.34335260402320983,0.05477982273616277,-1.0459403327691983,0.7264080555053882,1.1364627076882448,0.47821596136663913
E02002350,-0.574544936873293,-0.5054476832794325,0.6224536568682221,-0.34335260402320983,-0.09175620308307329,-0.45379421845012835,0.3459812419763268,0.9444199745267332,0.9623632788832182
E02002351,0.42560837305926447,0.8392422336804226,-0.7511704193711881,-0.34335260402320983,-0.970972357998491,-0.45379421845012835,-0.06485756777974631,-1.7844701414428767,-1.6632150315864693
E02002352,0.6306999285497824,1.02063136702347,0.3561423783396893,-0.34335260402320983,-0.38482825472154575,-0.45379421845012835,0.5205129634856266,-0.5126296317982173,-0.8317200889079811
E02002353,-0.45130099695058074,-0.6958363917017341,0.5610942099764095,-0.34335260402320983,0.640923926013108,0.1383518958689415,1.1853913233718274,1.7942746215485599,1.9675545260013683
E02002354,-0.05689068014539722,-0.11804383430807679,-0.0952683507143565,-0.34335260402320983,-0.09175620308307329,0.1383518958689415,-0.0377020449313479,0.006052600435804346,-0.3818276838592767
E02002356,0.41964735447678814,-0.015984080818564166,-0.40708773949279065,-0.34335260402320983,-0.2382922289023097,1.322644124507081,-0.05116705539290377,-0.05137088949339073,0.3158871053301744
E02002357,-0.7190559417673192,-0.44958772180103634,0.127419453079339,-0.34335260402320983,0.05477982273616277,-1.0459403327691983,0.21747483029999298,0.1602397784713416,0.32719644382858026
E02002358,0.7494023994560434,0.7344306616877154,-0.15591415633650402,-0.34335260402320983,-0.970972357998491,0.7304980101880114,-0.15673802045321422,-1.2641995045762695,-1.1337558544218964
E02002359,-0.9957730779687599,-1.098354624404711,-1.4412384931567297,-0.34335260402320983,-1.557116461275436,0.1383518958689415,-2.136530311134781,-0.7548759759054744,-1.1921269550568465
E02002360,-0.5069534603143869,-0.3677682921318407,0.8548819561873402,-0.34335260402320983,1.5201400809285255,-1.0459403327691983,0.3754032734997368,-0.6810701744159332,-1.0330022777329133
E02002361,-0.6395776149596526,-0.92859587065991,0.5692584546709241,-0.34335260402320983,0.640923926013108,0.1383518958689415,0.5177784438621701,0.8807073920572661,0.8773266397567008
E02002362,0.9810738434593155,-0.16977002516046139,0.280577190109073,-0.34335260402320983,0.49438790019387163,3.0990824674642905,0.735798987190657,0.6446210790988812,1.0312571654095706
E02002363,-0.5859670240325929,-0.6999634813974032,-0.19471888900784198,-0.34335260402320983,1.373604055109289,-0.45379421845012835,0.23228126807322305,0.7444404742088013,0.7843066676961951
E02002364,-0.31234213165398367,-0.18129596986126464,0.2554619969486752,-0.34335260402320983,-0.09175620308307329,-0.45379421845012835,0.6732499436078918,0.5625325684710532,0.6158077587781376
