msoa,ScoreCQI,crash_rate,commute_rate,OverallCycleScore,ScoreCQIMean,index_length,index_space_syntax,index_space_syntax_length,commute_path
E02002369,6.896551724137931,1,1.8,3.558620689655173,39.98076923076923,43.11449624163163,0.2819650270798702,0.2980985163342019,0.0
E02002370,9.214092140921409,1,1.1,4.310636856368563,41.13550135501355,40.82041798666178,0.2136020223535696,0.2173427516445987,0.0
E02002371,7.83132530120482,7,2.1,6.107530120481927,36.93646408839779,37.944632233937554,0.2875637829261393,0.2645705715917814,0.0
E02002373,7.6923076923076925,0,2.7,3.7519230769230774,33.78423236514523,35.13690446416651,0.1970076694798427,0.1898780128029498,0.0
E02002374,4.464285714285714,4,2.7,3.8607142857142858,35.53703703703704,35.95370617650464,0.2595902410429612,0.2279744533613609,0.0
E02002375,10.0,0,2.2,4.55,39.23529411764706,42.625336519143794,0.1803933021368954,0.1855485156618221,0.0
E02002376,4.9079754601226995,1,1.2,2.61319018404908,37.668711656441715,41.442056759468215,0.261518282081062,0.2828375345863581,0.0
E02002377,8.056872037914692,2,1.6,4.322748815165877,33.85308056872038,35.02582573504942,0.1801178200934381,0.153775886820013,0.0
E02002379,10.181818181818182,4,1.4,5.822727272727272,39.82310469314079,39.930575784821194,0.2638259247627132,0.2611787502939596,0.0
E02002380,1.910828025477707,0,1.0,1.0143312101910829,37.6319018404908,37.50535041488102,0.2527354300527119,0.2618130617812642,0.0
E02002381,1.9169329073482428,1,1.4,1.466773162939297,36.629392971246006,38.831707514427734,0.285937749596474,0.3045152315689734,0.0
E02002382,13.768115942028986,3,1.9,7.032246376811594,38.369565217391305,39.129905627765694,0.2600530265527567,0.2591530606693338,0.0
E02002383,3.75,1,2.1,2.375,36.775,38.06345302043273,0.1557204809870908,0.1571306639731331,0.0
E02002384,9.219088937093275,2,1.7,4.81263557483731,32.616883116883116,33.28418358060048,0.2388113656388603,0.2217510284413038,0.0
E02002385,3.260869565217391,4,3.7,3.6293478260869567,32.54883720930233,34.37869512659695,0.191532427599949,0.1767573523785893,0.0
E02002386,7.2992700729927,3,0.7,4.14470802919708,37.37868162692847,37.97646957315095,0.2178668996142894,0.2063823232325714,0.0
E02002387,2.1551724137931036,1,1.8,1.6620689655172414,36.758620689655174,42.10600684051252,0.2282999338821447,0.272831650951552,0.0
E02002388,5.447470817120623,2,2.0,3.3789883268482495,37.247148288973385,39.99142395286276,0.1750264685697613,0.2014047953110285,0.0
E02002389,5.450236966824645,2,1.1,3.155094786729858,35.683982683982684,38.48464899178624,0.2747018519309925,0.2785499507064763,0.0
E02002390,13.949275362318842,2,1.0,6.529710144927537,37.57744107744108,39.62349098739228,0.2741721886121216,0.2771200020658205,0.0
E02002391,3.3678756476683938,0,1.3,1.6721502590673576,34.25388601036269,33.56359347965677,0.2377167784556959,0.2220606612045418,0.0
E02002392,6.928406466512701,3,1.7,4.2463625866050805,29.932059447983015,32.78952564772037,0.2103413013706926,0.2134573811239799,0.0
E02002393,9.760956175298803,0,1.7,4.329382470119522,37.5893536121673,40.35160625046013,0.2039762127571086,0.2065568668594686,0.0
E02002394,4.780876494023905,2,2.4,3.2123505976095617,35.03187250996016,38.72850197262052,0.1947239382232428,0.2066598447003044,1.1005602951495828
E02002395,8.211143695014663,0,0.7,3.459457478005865,34.29618768328446,36.16115060284064,0.265119254655659,0.2612735865263616,0.0
E02002396,3.4090909090909087,5,1.8,3.5636363636363635,34.172645739910315,35.661339503941555,0.2495063520414722,0.2544393632892696,0.0
E02002397,0.0,3,1.1,1.3249999999999997,34.48148148148148,34.46112499441812,0.2888935409520839,0.3029414626853614,0.0
E02002398,7.511737089201878,0,1.2,3.3046948356807513,39.27260458839406,39.49096137686723,0.2702060069405292,0.254771797246194,0.0
E02002399,7.495069033530571,2,1.8,4.1480276134122285,32.510318949343336,34.80132539669911,0.1887644533592109,0.1860515692066558,0.0
E02002400,4.821150855365474,2,3.4,3.4784603421461897,32.314842578710646,35.62012513015808,0.2251074108513988,0.2444111341355022,0.0
E02002401,11.96078431372549,3,2.0,6.334313725490196,37.653284671532845,37.64681130304974,0.2350322403206556,0.2112728833377848,0.0
E02002402,10.186335403726709,0,0.9,4.2995341614906835,38.52173913043478,36.851452914362206,0.2976800543800664,0.2885389354914202,0.0
E02002403,2.072538860103627,0,0.8,1.029015544041451,34.870466321243526,37.061577032264715,0.2325423521214719,0.2450801332500089,0.0
E02002404,11.040609137055837,5,2.2,6.7162436548223345,37.24081632653061,39.02563543875276,0.214292989468932,0.2058784639668428,0.0
E02002405,1.3440860215053765,1,1.0,1.1376344086021506,34.38978494623656,37.114777632214235,0.1755401023387648,0.2016633053872757,0.0
E02002406,7.553956834532374,2,0.7,3.8965827338129495,41.47122302158273,42.54963864434306,0.2845968657581124,0.2855890229884972,0.6311338312477012
E02002407,1.1049723756906076,2,1.6,1.541988950276243,35.145077720207254,36.80341783739808,0.3076151773459899,0.3125885472230424,0.0
E02002408,0.8356545961002786,1,1.2,0.9842618384401115,34.200557103064064,36.29279098096983,0.2005465900806027,0.2300930039859645,0.860679350383449
E02002409,1.2605042016806722,0,1.3,0.8292016806722688,31.432773109243698,31.55567024807015,0.2732580214933605,0.271751149073295,0.0
E02002410,0.3610108303249097,1,1.2,0.7944043321299639,33.24187725631769,35.265895378896445,0.2328746635838911,0.2504682534815671,0.0
E02002411,7.854984894259818,1,2.4,4.091993957703927,33.94100294985251,35.57861654795326,0.1933821579790257,0.1961847311987559,0.0
E02002412,0.2227171492204899,3,0.9,1.3640868596881957,28.552338530066816,29.383197335482983,0.2090169457793267,0.2046136845227063,0.0
E02002414,10.21377672209026,5,2.8,6.535510688836105,31.66884531590414,30.550760004162896,0.2609680348014278,0.2575253682917231,0.0
E02002415,6.607929515418502,5,2.2,4.943171806167401,36.052863436123346,38.50389300275347,0.243000809591703,0.2246661530927361,0.0
E02002416,1.8571428571428572,0,0.5,0.8678571428571429,32.13285714285714,31.738526164576555,0.2268923590094475,0.2282544989938823,0.0
E02002417,1.658374792703151,0,0.5,0.7883499170812605,31.791044776119403,31.574777052517454,0.2038293507109483,0.2026418750704789,0.0
E02002418,3.6809815950920246,0,0.5,1.59739263803681,37.012269938650306,40.73119459142376,0.2807591937309894,0.2969799591994194,0.0
E02002419,2.711323763955343,0,1.6,1.4845295055821373,25.948678071539657,28.83359547684531,0.1814137730918257,0.1765379292197239,0.0
E02002420,6.906077348066299,0,1.6,3.1624309392265197,33.67307692307692,36.1666262389245,0.1988023252375332,0.1989057437023946,0.0
E02002421,4.219409282700422,3,2.2,3.2877637130801687,38.51807228915663,39.3886177469021,0.2345747044459511,0.2533420342748621,0.0
E02002422,4.666666666666667,2,0.8,2.7666666666666666,33.48497854077253,34.970037009010944,0.2167612512652048,0.2060463382810837,0.0
E02002423,6.0402684563758395,3,1.2,3.7661073825503357,34.978125,37.25660686754133,0.2558820803200125,0.2359123799372212,0.0
E02002424,0.2994011976047904,0,0.9,0.3447604790419162,31.335329341317365,28.404074208016745,0.2434718342462719,0.2142877972732613,0.0
E02002425,2.3255813953488373,1,0.8,1.480232558139535,27.850775193798448,28.23577609322717,0.2235270801230759,0.2264227898387344,0.0
E02002426,5.081669691470054,0,0.7,2.2076678765880215,35.58969804618117,37.47817866042476,0.2584126477360545,0.2757576388412629,0.0
E02002427,3.5483870967741935,4,0.9,3.0443548387096775,35.63548387096774,37.91883316810851,0.2504933815900269,0.261722107816725,0.0
E02002428,11.11111111111111,1,1.0,5.044444444444444,39.613430127041745,45.382241524768546,0.1965869603430072,0.2267889707058326,0.0
E02002429,5.263157894736842,2,0.6,2.955263157894737,31.024113475177305,28.932753647768184,0.1935801963293689,0.1813419934880649,0.0
E02002430,8.8339222614841,3,1.2,4.8835689045936395,35.869257950530034,43.83210983269813,0.2417163695361282,0.2938917467466281,0.0
E02002431,7.1258907363420425,3,1.1,4.175356294536817,33.35307517084282,35.455080539365035,0.2381758171739899,0.242521139705108,0.0
E02002432,3.4416826003824093,0,0.8,1.5766730401529638,34.202676864244744,35.79163728176321,0.2714385305040144,0.2886179017453365,0.0
E02002433,1.7191977077363898,1,0.7,1.2126790830945557,32.174785100286535,36.18173165038495,0.1646415696089568,0.1833943149406269,0.0
E02002434,4.13589364844904,0,0.9,1.879357459379616,30.451994091580502,26.263769419903237,0.2237338607246428,0.2123319518388482,0.0
E02002435,1.858108108108108,0,0.8,0.9432432432432432,27.24633431085044,25.188152394607453,0.2270672199935203,0.2223891456375124,0.4561566921156278
E02002436,1.809954751131222,1,1.0,1.3239819004524889,29.16289592760181,25.69797329888861,0.2512913359302291,0.216091106193095,0.0
E02002437,0.5847953216374269,1,0.5,0.7089181286549707,33.93567251461988,32.62114204235964,0.2502460956690131,0.2518832440001107,0.0
E02006852,4.137931034482759,5,2.5,4.030172413793103,32.586666666666666,33.621696214759126,0.2537512593735315,0.2635804876555564,0.0
E02006861,6.962025316455696,8,3.6,6.484810126582278,35.25588235294118,37.8864169093693,0.1874754585236119,0.18140944583393,0.0
E02006875,20.561317876754117,4,1.4,9.974527150701647,44.5309462915601,45.08535661473052,0.3186223291614546,0.3161035579371967,1.1695320849593331
E02006876,6.612244897959184,1,1.8,3.444897959183674,31.99839357429719,32.782614388793654,0.2001913663706591,0.192178256523063,1.331656362892052
