msoa,OME,anxiety,asthma,depression,diabetes,hypertension,opioids,total
E02001921,0.25901494314559426,-0.31950755614994847,-0.5229374282849141,-0.24117201907872243,-0.8529735575467537,-0.4540019517441092,-0.8529735575467537,-0.7515622648598979
E02001927,-0.6594077658188505,-1.3459734032318504,-1.5967393672280197,-1.208876826422213,-1.7547389457230012,-1.4700233541360928,-1.7547389457230012,-1.6673089297562722
E02001932,-0.5892876788957192,-1.2998953232350632,-1.5359423799214187,-1.161626832629471,-1.7012317482047379,-1.4155861886249845,-1.7012317482047379,-1.620671136238048
E02001937,0.6710849826938582,0.22061834421099275,0.07663376649797586,0.29022770457602204,-0.30519686955796566,0.0010183152093209457,-0.30519686955796566,0.2068726494141013
E02001931,-0.22409838287507033,-0.1498024353189604,-0.20963733474202284,-0.10213845277996889,-0.3396921878307801,-0.21322820023405326,-0.3396921878307801,-0.116168969538791
E02001941,1.9548575399893457,2.0249614919151084,1.9631679871469003,2.098131923928867,1.372510802566885,1.9084011159558205,1.372510802566885,2.2718523684452814
E02001943,1.9729812460552785,1.979322183643813,1.6950603840254161,1.9912502338120113,0.9430180400605014,1.6310848173995862,0.9430180400605014,2.0267737504875303
E02001948,6.652006763447132,1.5448901862820554,1.0522475057751695,1.5975822331257916,0.7756523272415793,1.4652010651314733,0.7756523272415793,1.4378240784658805
E02001939,-0.16024615054209237,0.49314992871176433,0.39645738804334263,0.6197230105989836,-0.4138066238473548,0.5211999381486769,-0.4138066238473548,0.1837556766491321
E02001938,0.2883313048679376,1.7583467924067415,1.340703899675028,1.8720266313926948,0.5056615208177916,1.2378775734352168,0.5056615208177916,1.1200583940161075
E02001933,-0.11133442591420474,0.991811265214441,0.5004368645839825,1.0707654463668943,0.20486788901845265,0.468990939864755,0.20486788901845265,0.4820154938373843
E02001942,0.03443476201905991,1.1084987335753196,0.9411217207423389,1.1361726909417826,0.04237736137347282,1.0905546117679772,0.04237736137347282,0.7528470181720249
E02001936,-0.15145037770107925,0.9555199626503011,0.7635646239528718,0.9953587904385791,0.11375514213901111,0.7152579208416301,0.11375514213901111,0.7965083100652526
E02001944,-0.11401621315911724,0.4573076250328357,0.1995565916428684,0.5549127910086553,-0.34313289113706275,0.15955514583057162,-0.34313289113706275,0.16699121418319735
E02001947,0.12460543955726315,-0.22313899267192094,-0.7086690040902508,-0.07333128706074112,-0.7622630165056775,-0.2780697990445067,-0.7622630165056775,-0.4769948628744733
E02001949,0.3735299489233886,0.9547070674706848,0.6047504731181421,1.1025085163064756,-0.11396737849754904,0.3262913631300233,-0.11396737849754904,0.42152911250841485
E02001905,0.34889102629857044,0.4050087932554392,0.25550777745510606,0.39917571141758407,-0.3730621254722687,0.1501058323163287,-0.3730621254722687,0.20841357632437274
E02001900,-0.3784248426690827,-0.9452002639445096,-1.036744918723989,-0.8483145494683403,-1.2580552259902464,-1.1078408529495631,-1.2580552259902464,-1.1721139657326727
E02001890,0.3909827878530321,0.4461136416401088,0.6815542967505964,0.4426856381172767,0.16234286909786766,0.17912628625065985,0.16234286909786766,0.12088109913454248
E02006895,-0.7159106584997407,-1.4053619018526928,-1.5604345190113253,-1.2844861281899305,-1.6479870232265978,-1.5007896345456226,-1.6479870232265978,-1.6295799484763809
