msoa,diabetes,opioids,OME,total,asthma,hypertension,depression,anxiety
E02002340,36.71366293193239,36.71366293193239,1410.3358088492746,1346.7324137616909,15.482655007937582,110.38267468740156,40.76143393294876,54.445360251084715
E02002338,22.162464337226943,22.162464337226943,625.3516248636089,796.0238193712166,10.043192963225817,70.40739296641115,26.066906788184944,34.06156904178444
E02002337,19.08681698144356,19.08681698144356,400.52089797943006,677.225151706983,8.939701591759196,62.199190617682845,23.04469420732611,29.77800373726102
E02002339,34.61275840240303,34.61275840240303,1271.3189323273164,1264.035303881529,14.842429317758949,105.41807246026974,38.93556099115855,51.76530070513314
E02002343,31.325406029879094,31.325406029879094,2093.269813839787,1208.1919644131997,14.253314590896299,103.52459168102023,37.28610889771555,51.260491583376975
E02002388,31.955490208357155,31.955490208357155,414.11209927738156,1107.8057746026152,9.121059880920964,71.6472262230787,31.743337581213787,45.910745111227165
E02002400,43.66255910513069,43.66255910513069,361.70746432612515,1656.1224234176943,13.887552643876129,93.50675718472799,41.360460082767005,60.67507702572831
E02002396,40.169531779417746,40.169531779417746,364.6551283724993,1435.0134681366787,12.007467760561545,83.63075621620166,38.525169903769,56.56699833676294
E02002359,34.473261439477625,34.473261439477625,238.96034034478663,1361.125928898016,14.202116716442847,121.61313240113955,35.5840157822495,50.011364853450694
E02002417,29.107872402702473,29.107872402702473,718.9369485365122,825.2567095805715,8.387914030171835,82.55197362740604,26.549849920671445,36.6634911034074
E02002418,27.72002532310492,27.72002532310492,304.53699939627285,829.380028170191,8.964903549236821,84.03658487065438,25.36880158076866,33.93335998879677
E02002432,46.025289613005285,46.025289613005285,1578.1109009235126,1506.9294681899785,13.77777503604255,122.81444501104683,49.18678307336886,69.24646271307857
E02002351,29.5491951578711,29.5491951578711,234.5321352571028,1286.6258258778923,12.173831944520977,94.71857586648984,29.306325781096522,43.561606132434655
E02002415,2.1171730985654644,2.1171730985654644,15.673268622821944,69.67266446493407,0.6341672018870077,4.457263386552606,1.91760884427547,2.773994819352383
E02002420,9.03439908082124,9.03439908082124,58.47758933767068,299.76171851785324,2.918484203258979,19.41385081372845,8.569165946860672,12.328191165278792
E02002419,11.551157546369426,11.551157546369426,74.89283413742788,387.9950854101304,3.8222644345158727,24.86981279890084,11.111421492640385,15.950722874742041
E02002380,39.0276067623259,39.0276067623259,338.3150510142902,1374.9361387870906,12.595746968621544,100.48450888686712,43.61236402774698,61.51011544847138
E02002375,35.18863390837831,35.18863390837831,419.2359220991284,1170.0425282368208,9.756273157071226,84.65428512726577,36.67939706108783,52.40532699305809
E02002381,36.21760297178014,36.21760297178014,306.53203311257664,1389.41565549272,13.627880809201946,99.59394257182538,43.712535550318705,60.78485980456008
E02002387,37.07969661761356,37.07969661761356,327.94140502784353,1267.2780795003996,10.97746699434674,91.0031548941128,39.345969545152,55.86805011006966
E02002393,19.243803081640078,19.243803081640078,62.97855202291601,577.3549044278859,5.015322840382621,30.708766669565772,12.386919708356466,19.670030195370543
E02002389,11.396688669146984,11.396688669146984,67.07280218800194,394.9983146980286,3.4753889163366427,26.39606453706584,10.110776702762397,15.050380468107761
E02002390,27.547396492016894,27.547396492016894,212.8028983953898,1288.1601406004872,9.007740120791286,70.18590394923332,26.26382202751313,39.30273622709703
E02002394,14.161387283408935,14.161387283408935,67.30343640156545,465.95008731464407,3.990885187070577,28.53823301940132,11.19986548072043,17.175618118760543
E02002363,14.686949573033266,14.686949573033266,78.44015750773667,446.4241996735775,4.78761703186183,34.591447633284545,12.689229383614961,17.482604653530863
E02002367,23.66614268926842,23.66614268926842,174.64096344979254,797.77279599505,8.10744059148083,55.77365045029367,22.04979880370517,31.157632295932835
E02002371,15.966315966322405,15.966315966322405,58.94864961219001,387.9770775600074,3.9705160607404277,28.285853637237818,9.81225947316167,13.971804961945416
E02002410,40.654247032720534,40.654247032720534,397.9329815859752,1572.7741247829556,13.817883584159981,94.83410199901539,40.136338518420985,57.91734282385642
E02002414,3.8973070441599007,3.8973070441599007,31.468077938003823,127.02240174222635,1.1099743004924438,8.290686874771625,3.5727567193507483,5.128437275289761
E02002411,5.388886427713216,5.388886427713216,41.881755141979326,197.2844446011242,1.8588684130172544,12.084970650797306,5.500718333194065,7.79308293545897
E02002342,34.29171870895781,34.29171870895781,508.46844800805144,1362.1631468913602,15.218924382642815,115.85696902400588,43.28614068115471,60.79769869435647
E02002346,32.464534036431,32.464534036431,490.60346811646014,1304.4723858613952,14.817918031261442,111.6191006068667,41.84259504037094,58.804914947383395
E02002345,36.89266578292737,36.89266578292737,554.4995985550659,1355.2522717546576,13.456428420676882,105.62800033791555,39.32601175326943,56.97287359135804
E02002348,32.711718004006904,32.711718004006904,603.8376260258792,1316.5522867040881,14.389048835519443,108.12800863922917,41.01825247284009,57.81527042259021
E02002416,28.09455762113863,28.09455762113863,821.0650887542306,868.6715555218738,8.239989580114747,78.4554022285788,26.919521928815293,38.20979649625588
E02002403,40.28910743008181,40.28910743008181,276.7268149817521,1437.9434583103405,14.50884891530274,128.9809475959955,40.548667386379755,55.99506064667933
E02002406,42.10362287392679,42.10362287392679,286.52635526619514,1450.3147921777418,14.89263994052817,134.0356892922114,41.107290416276655,56.37109728713605
E02002386,38.28011974497649,38.28011974497649,317.20908981859765,1826.8427251278238,13.018748847387231,99.51478710014766,37.430729731946485,56.05583851773939
E02002402,35.960522016185905,35.960522016185905,365.85420766373386,1741.3823803521568,13.640828753287341,99.21342498314276,41.21621028639136,60.44263994055268
E02002398,35.99513618210946,35.99513618210946,306.1926507827591,1625.6804523512728,12.370368685419892,96.98614128081927,36.64656015885644,54.45310014897261
E02002369,17.85396909781005,17.85396909781005,126.86265249566793,776.2957434488753,5.960288027360651,44.08954551222674,18.16636405380697,25.576428591784587
E02002377,8.804445049841924,8.804445049841924,18.82721126477528,175.6787562574328,1.6774581775203203,11.86924044848373,3.6511669939287086,5.464283126369378
E02002376,5.048602417759936,5.048602417759936,22.589717375830254,153.20866121193959,1.3850757153451994,10.09974710792554,3.7740630674532634,5.534046664610615
E02002382,3.0277458197466314,3.0277458197466314,10.788176777094549,82.3006324205679,0.7625082320397778,5.054771460557383,1.8673791510492244,2.8738501588188337
E02002373,14.905051362039668,14.905051362039668,146.57443169381781,622.2775688364252,6.070000017606409,37.23047473053531,16.584433214679002,24.21697446891369
E02006861,13.786768318638693,13.786768318638693,111.87204142343015,492.2474922592229,5.07382810767481,30.42197910967884,13.154281347299658,19.713519997441814
E02002383,3.3292226824314723,3.3292226824314723,34.09820385290186,125.50434999146341,1.2744815368367877,7.535242851935151,3.410815647768251,5.044979710296925
E02002356,28.23100158552733,28.23100158552733,814.9195899798235,1043.7568736994701,13.295612986764302,96.3511283626711,34.74753161882413,49.939439263232046
E02002357,27.922597847185283,27.922597847185283,308.24544928607486,1100.469145773375,13.784892681389474,101.1786315945481,37.21649099167157,52.95194201050253
E02002350,28.687533804200513,28.687533804200513,285.5590963554577,1167.7019428973283,14.647025852863663,107.8274889609695,39.66401369955492,55.93204565570559
E02002423,14.801361747968993,14.801361747968993,145.71092043480866,445.7988991680264,3.327109486341887,31.04384004229681,12.369951847992024,17.83898058385827
E02006876,33.58651567194364,33.58651567194364,305.72290355708816,979.0808108526822,7.220132442777867,69.47578486595742,27.557848745123167,39.9783074118155
E02002421,19.793138115811477,19.793138115811477,188.39843571290834,586.602122603604,4.32772724885435,41.23277285147363,16.342918452127243,23.653347088886505
E02002374,13.38744657997751,13.38744657997751,640.553300122482,584.5005133521089,4.512346723189016,32.52183695804943,15.856794583025097,22.38750257007839
E02002385,4.066537115541761,4.066537115541761,81.53560416194337,172.0439153485129,1.5180245496869635,9.729750920255967,4.815427821146541,6.8593031093813295
E02002362,20.393899311991838,20.393899311991838,1420.6415241834463,848.2348069964885,6.592968466372145,50.81241766561594,22.36217687617814,31.84294949530073
E02002430,4.231324369387409,4.231324369387409,39.77195922965976,131.5586728555289,1.0514460602612155,8.936911120096843,3.641687682035311,5.236694146141366
E02002429,26.391344846000308,26.391344846000308,502.95698227133585,815.6676036706111,9.052578617337177,67.13143601975908,28.23430482295445,36.136422958480665
E02002434,42.343194732822184,42.343194732822184,1009.3121550342487,1272.2894317909277,14.698955658866078,101.62723990637639,43.741102852028355,55.097560560504405
E02002428,8.267569706931667,8.267569706931667,82.15756956902342,252.95746270576575,1.9458140352318811,17.395618407946344,7.001690029173959,10.076679318254325
E02002361,18.6437721296854,18.6437721296854,91.7222420982805,609.5137042760585,5.924867291012619,42.3558322762509,15.218921396886968,23.36502461062272
E02002354,21.203171853150423,21.203171853150423,153.00575803820038,725.3966615627113,7.059337332685904,51.91392863278717,19.882396690629047,28.897245835589246
E02002353,28.256212970597772,28.256212970597772,158.0688240171567,1045.689757956651,9.576408719068622,72.09602742985216,24.914543168725125,38.45305212059967
E02002352,16.02204611657871,16.02204611657871,95.33926508607017,577.2972962621079,5.378808478973488,40.567413314400426,14.320042627095718,21.691361369939045
E02002360,35.55876911372941,35.55876911372941,293.66291939032504,1268.7616475606867,12.733151780587466,87.72397484091354,35.14711499333097,49.74483674334301
E02002422,38.16171889753938,38.16171889753938,1597.9873072129005,1469.8074197613396,13.37967500803067,106.8505522743227,44.37339870926964,62.398835482608135
E02002424,31.23561789513154,31.23561789513154,1115.6766387575135,1185.299448495181,10.78553268376499,86.93471831680004,35.98340180841478,50.70477568355005
E02002425,21.078764377015627,21.078764377015627,1157.3494728382625,836.4737701777508,7.664200775597137,59.455322434500054,24.69884431872063,34.61025655819568
E02002435,39.83290275622488,39.83290275622488,824.8904691343453,1395.286579207477,14.374785426196784,107.48895785110705,44.39821239008844,62.40283820139877
E02002433,36.128643850950596,36.128643850950596,992.6889011580153,1336.249630851704,12.156167298239204,99.85104309451499,40.996147073281776,57.93675254399522
E02002437,42.9408036266778,42.9408036266778,419.830816011471,1335.270135401373,17.79828578130919,111.91147308152458,46.75979926310653,64.82817542370805
E02002436,43.20352724261056,43.20352724261056,404.67562516368423,1323.175939684454,18.18731423971809,112.59156350737545,47.35342156355866,65.32953837729518
E02002431,36.911968380168055,36.911968380168055,957.5588069386225,1373.1237433630827,12.399102052396644,101.87594285148343,42.39763167233835,59.814732810293876
E02002341,27.70541905153035,27.70541905153035,185.2075308063791,906.4753534153112,8.271850847717962,69.16742099464552,25.025532176608564,37.84487362858338
E02002347,37.37397820969451,37.37397820969451,249.77644299429917,1215.060161115439,11.183304520923864,92.08412450436848,33.77471628030635,50.766958527475616
E02002344,17.543369263126596,17.543369263126596,112.92099763485386,596.8377594904649,5.438585086809458,44.381712377870585,15.927697610853896,24.096686481357413
E02002335,26.469823329519013,26.469823329519013,213.81797700756135,1238.0533269768744,14.519862957405754,117.1468234970391,30.83543864308745,43.562866892230495
E02002333,35.810831780257686,35.810831780257686,320.02650393054796,1258.302678330955,17.295253095859675,128.7613015434784,43.00882169478933,57.669308477676964
E02002336,35.42334088118726,35.42334088118726,396.47274113122313,1261.1397283231008,17.028009434867105,127.5935675033057,40.81657160818969,55.72590447689858
E02002332,35.828614293181204,35.828614293181204,326.3550438442203,1260.1755828995651,17.43382612827923,129.99779501975084,42.50068806066833,57.2435903759809
E02002391,34.030788280071896,34.030788280071896,274.97944344608123,1305.2363852130638,12.373304310605988,91.69276453351631,40.407166295931525,55.741251845211096
E02002395,38.763001490421345,38.763001490421345,284.9687713401658,1314.5188175620729,10.92415183132992,90.98464612434907,34.21910167717192,49.33648617902956
E02002368,34.71435290479775,34.71435290479775,276.162436424028,1407.0983115208383,14.500477436512899,101.3103252520964,44.42371646877498,61.441519676026644
E02002408,28.9205100549245,28.9205100549245,274.71623413889125,1153.3254499243121,9.854273446098897,77.14440306014826,35.32814461880395,49.294991667061964
E02002405,30.0433239098719,30.0433239098719,357.9280589541036,1118.8947181308365,9.463845369172866,75.64213865979629,32.32735311399602,45.250388846881485
E02002397,38.10481193598974,38.10481193598974,294.4626749378443,1343.3101018887432,10.615814399189107,89.79259712222448,38.96892453038904,54.52222200371164
E02002399,23.031089469889274,23.031089469889274,142.67476357482988,817.8900287241978,7.148616677646928,56.93066051930933,21.380211093843585,31.772162109506823
E02002401,28.493171585574917,28.493171585574917,192.4287372351249,1081.464378024953,8.875327132848799,74.00438064110708,26.575716650955968,39.57273652175738
E02002404,25.620971626250057,25.620971626250057,151.3223665239989,933.4851973180453,7.821732730565181,61.921397700107654,23.736737400743518,35.10342158713607
E02002427,23.245803117416337,23.245803117416337,385.23693748720734,726.0200388815007,7.9280763908817296,60.6497135860496,25.214987039453323,32.4205746088728
E02002426,8.72334388876547,8.72334388876547,175.96260192085236,278.03056742794064,2.968942250163126,22.611335806622236,9.505594677225922,12.37357001453474
E02002366,10.150095072689322,10.150095072689322,54.21691985945344,353.69760218119154,3.1594810367954382,23.36714356564353,8.928572019490202,12.709088775677776
E02002349,24.500657663191767,24.500657663191767,154.1226447142794,966.4231871335408,8.573001252558797,66.6568368169361,22.905534273050353,34.99165715649325
E02002364,28.86171814847867,28.86171814847867,251.6401316009203,1505.1557486972576,9.772199397501906,73.03316503163146,30.683621263414246,44.19493800619444
E02002379,17.190825469686118,17.190825469686118,151.02796849766472,904.9016447574515,5.722077173516337,43.25862823466153,17.624614671551768,26.001463109611358
E02002384,19.258601547628786,19.258601547628786,110.45050546510375,565.7248318791013,6.209243556704842,34.8992895746002,15.809376993198786,24.196225908744385
E02002392,1.1938188997854184,1.1938188997854184,9.450570714520778,45.99305012667425,0.49708379674322284,2.6209577316932107,1.4685211684040533,2.057945536967909
E02006852,27.15075267538558,27.15075267538558,518.5783414324015,1108.6006897785903,10.933580558149302,73.05313330397061,29.526106188768654,42.655370008087026
E02002331,29.35888444948886,29.35888444948886,201.315539070505,1245.6527100759588,14.161836267464622,115.0487911531381,34.68020009453383,51.30021061292896
E02002330,34.917700481467676,34.917700481467676,229.76470785199896,1500.6348807737443,18.175955172566947,142.4636939291877,42.53091730657229,63.59467425836188
E02002334,5.160154180679736,5.160154180679736,37.36742740310729,206.51132792806123,2.3206626271100967,18.74891977884049,5.562769613685173,7.904008575735961
E02002358,27.425375849141066,27.425375849141066,250.72864651727122,1498.4536942632135,9.147584765078962,69.41176113133008,28.49566711808308,41.72156244264523
E02002370,24.8382507456073,24.8382507456073,215.51611421646567,1319.5843852614134,8.154350944067952,62.65909403681898,24.789669553402693,36.83533875528984
E02002407,34.09517555732136,34.09517555732136,337.8274545311841,1280.4379159496027,11.373978305478417,76.06799630477835,33.87129037456225,49.494495667987565
E02002409,22.520924078655923,22.520924078655923,248.5640376249728,836.5873099923382,7.562898969036401,53.30575163821141,23.28981352248248,33.506816702066466
E02002412,28.233920691533875,28.233920691533875,373.9431827290982,1107.2332073669031,10.646362208322367,71.01300499444827,30.514619414151046,44.12459941002352
E02006875,7.664484437237644,7.664484437237644,55.61418694724448,302.04075598011553,3.5146982270947107,16.82781413262898,11.172127898085671,14.963716155023663
