msoa,ScoreCQI,crash_rate,commute_rate,OverallCycleScore,ScoreCQIMean,index_length,index_space_syntax,index_space_syntax_length,commute_path
E02001074,2.9535864978902953,5,4.7,0.5329971549638569,29.508833922261484,37.38748996365415,0.2096598947779177,0.2092376921933178,0.3749599582051349
E02001075,8.945686900958465,7,4.1,0.6777759544860882,38.233226837060705,38.235889488791706,0.2330891906513993,0.2360925963461112,0.364856072967815
E02001076,4.545454545454546,5,5.0,0.44074932376651643,34.666666666666664,38.119354801714735,0.1841433123195299,0.1799387208380054,0.3131804029138897
E02001077,11.524163568773234,4,4.7,0.5460958120750692,38.440233236151606,42.16690144557291,0.2348981757409247,0.2232387299085972,0.4820965971781451
E02001078,8.29875518672199,3,3.8,0.4026083479085841,36.88381742738589,38.113837077523606,0.2117613223634917,0.2052310433325853,0.3310659919128286
E02001079,8.035714285714286,2,3.8,0.5491808061441459,41.12608695652174,41.868138308860686,0.2555238734030288,0.2561653087308898,0.396770822008357
E02001080,3.048780487804878,7,5.7,0.7451053924276559,36.60344827586207,39.56104235632574,0.2318421038532154,0.2345989739314018,0.3995654008166429
E02001081,4.411764705882353,6,4.9,0.4204545454545454,37.29746835443038,35.33456389389696,0.1815275316622641,0.1652042232656793,0.5145959805164905
E02001082,0.6060606060606061,3,4.4,0.495164505706208,36.17258883248731,39.03885427556001,0.2220584540468274,0.2232954708321712,0.4004699425285528
E02001083,4.104477611940299,5,2.9,0.37291024789615707,34.98201438848921,35.12564746222325,0.1870118186322826,0.1875801337380261,0.393788250244332
E02001084,8.720930232558139,3,5.0,0.446567439941484,38.93939393939394,39.42860793313482,0.2119644008895828,0.2023017153767046,0.4073990740041164
E02001085,3.902439024390244,2,3.0,0.3600738652632254,40.06829268292683,40.95136212568079,0.2213280701124085,0.2139000612046069,0.3943584596078606
E02001086,3.289473684210526,2,3.6,0.3220446740125429,33.289940828402365,34.66976861760461,0.2144612392689692,0.1958305179335907,0.3858167417741332
E02001087,4.946996466431095,4,2.8,0.46026840018100124,37.71331058020478,39.16059775629165,0.2147323707720363,0.2233871073448952,0.4071142156010471
E02001088,7.441860465116279,2,2.5,0.4539345191251314,41.69322709163347,40.960687830985954,0.2345652777174094,0.2461608374883237,0.3845724339719685
E02001089,9.144542772861357,0,2.0,0.25580256931946,32.61538461538461,33.860392528477924,0.229317256313112,0.2183780908538562,0.410384729832113
E02001090,3.8147138964577656,3,2.6,0.32892106056674136,33.84823848238482,34.75271136471204,0.1979245659698388,0.1999343509256555,0.3429012811191719
E02001091,0.3663003663003663,0,2.6,0.19650165591117721,34.50530035335689,36.873238917704256,0.1945248350181699,0.1944224984028607,0.2932311266775202
E02001092,7.8125,2,2.5,0.30982218534691125,41.30569948186528,41.02057960994738,0.2169347536035124,0.2062838459699326,0.3498913913953871
E02001093,4.516129032258064,0,2.7,0.3007452811909462,35.78846153846154,37.06154055877421,0.2331625784954135,0.2220097492962482,0.3477197290853985
E02001094,3.5999999999999996,0,3.7,0.39035085235987377,39.468992248062015,41.96811232846602,0.2199075063174539,0.234226677797664,0.3901557249018684
E02001095,7.462686567164178,3,3.5,0.3899605974438632,36.94230769230769,38.642301998649494,0.1957161756581634,0.2055046002033056,0.4075152220108256
E02001096,5.75,1,2.9,0.25748378444791037,32.673170731707316,34.830216475952334,0.1948052047377812,0.1971468973014888,0.3412768155128492
E02001097,8.928571428571429,2,4.3,0.42506984657778807,35.23186813186813,35.79260206597565,0.2302064479550592,0.2155340401209466,0.4075152220108256
E02006902,10.638297872340424,0,2.4,0.4198880935267595,37.954878048780486,38.07636377460516,0.2547172499586067,0.258750768855406,0.350829095161277
E02006912,11.835106382978724,0,2.1,0.2817700967957946,34.01309523809524,36.09130393925138,0.2205803202091415,0.2243057432495609,0.350829095161277
E02006913,3.559870550161812,0,1.6,0.1421398381364923,31.158357771261,34.67129539310762,0.1945289287201125,0.1919577876216945,0.2810139658316259
E02006914,22.54196642685851,2,2.9,0.42012875411595213,37.88224956063269,37.65339903031301,0.2592788931098724,0.23177547324074,0.3739289814795021
E02006915,0.6172839506172839,0,1.6,0.15484012249437362,33.67095588235294,36.829478980083614,0.2046494590940269,0.1954720540161294,0.2389560180525418
E02006916,8.020050125313283,2,3.3,0.38838176170245714,35.889117043121146,40.67911304632512,0.2245295136587322,0.2179597872100308,0.3849765483333251
E02006917,12.66891891891892,0,1.4,0.3466597897707586,34.22146739130435,39.06480349694838,0.2485327579433993,0.2510655562494856,0.383273941648759
